srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label,Timestamp
59.166.0.8,25496,149.171.126.7,6363,tcp,FIN,0.323356,8928,320,31,29,4,1,ftp-data,205123.7656,6605.722656,14,6,255,255,1951489577,1302877343,638,53,0,0,1989.387036,79.420977,1421971319,1421971319,24.873539,64.546199,0.000628,0.000497,0.000131,0,0,0.0,0.0,0,3,3,5,3,1,1,3,Benign,0,2015-01-23 00:01:59
59.166.0.8,22857,149.171.126.7,21,tcp,FIN,2.756252,2934,3740,31,29,11,15,ftp,8353.37207,10655.04883,52,54,255,255,1951486679,2073585217,56,69,0,0,4306.942085,125.612242,1421971317,1421971319,54.037763,51.991719,0.000807,0.000685,0.000122,0,0,0.0,0.0,0,1,1,5,3,1,1,3,Benign,0,2015-01-23 00:01:57
59.166.0.4,59274,149.171.126.4,22241,tcp,FIN,0.456419,4576,3080,31,29,7,7,-,77349.97656,52197.65234,28,30,255,255,944002549,3176941788,163,103,0,0,924.44148,23.316441,1421971318,1421971319,16.890962,15.719966,0.000667,0.000536,0.000131,0,0,0.0,0.0,0,8,10,5,5,1,1,3,Benign,0,2015-01-23 00:01:58
175.45.176.0,56921,149.171.126.4,5190,tcp,FIN,0.005954,2158,2464,31,29,6,6,-,2779979.75,3173664.75,24,24,255,255,3333580103,3333879321,90,103,0,0,15.091205,0.324331,1421971319,1421971319,0.243696,0.232478,0.000744,0.000596,0.000148,0,0,0.0,0.0,0,4,10,5,2,1,1,1,Benign,0,2015-01-23 00:01:59
175.45.176.3,3470,149.171.126.2,2687,tcp,FIN,0.020929,3390,42312,31,29,7,22,-,1272875.0,15894883.0,56,58,255,255,3569385453,1424290400,61,730,0,0,20.079196,19.552455,1421971319,1421971319,0.374364,0.357421,0.00066,0.000537,0.000123,0,0,0.0,0.0,0,3,7,4,2,1,1,1,Benign,0,2015-01-23 00:01:59
59.166.0.6,53709,149.171.126.8,53,udp,CON,0.001045,146,178,31,29,0,0,dns,558851.625,681339.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421971319,1421971319,0.011,0.005,0.0,0.0,0.0,0,0,0.0,0.0,0,6,2,2,2,1,1,1,Benign,0,2015-01-23 00:01:59
59.166.0.7,1223,149.171.126.4,31194,tcp,FIN,0.015321,2542,23188,31,29,7,14,-,1294432.5,11819594.0,40,42,255,255,3513579412,3513857016,64,552,0,0,28.079085,24.469194,1421971319,1421971319,0.383949,0.36078,0.000639,0.000518,0.000121,0,0,0.0,0.0,0,6,10,5,3,1,1,1,Benign,0,2015-01-23 00:01:59
59.166.0.7,29833,149.171.126.2,21,tcp,FIN,3.527763,2934,3740,31,29,11,15,ftp,6526.515625,8324.822266,52,54,255,255,1051487768,3225489500,56,69,0,0,4624.023263,134.612844,1421971315,1421971319,69.16484,66.552945,0.000587,0.000456,0.000131,0,0,0.0,0.0,0,1,2,4,3,1,1,1,Benign,0,2015-01-23 00:01:55
175.45.176.2,38504,149.171.126.9,80,tcp,FIN,1.004846,1580,10168,31,29,3,5,http,11536.09668,76461.46875,12,18,255,255,524002322,525025751,132,565,1,3924,9524.334821,7675.801134,1421971318,1421971319,91.31682,59.076355,0.000718,0.000544,0.000174,0,0,1.0,0.0,0,3,2,3,3,2,1,1,Benign,0,2015-01-23 00:01:58
175.45.176.1,39279,149.171.126.7,53,udp,CON,0.000994,130,162,31,29,0,0,dns,523138.8438,651911.4375,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421971319,1421971319,0.001,0.01,0.0,0.0,0.0,0,0,0.0,0.0,0,1,6,5,1,1,1,1,Benign,0,2015-01-23 00:01:59
175.45.176.2,44061,149.171.126.2,53,udp,CON,0.001063,132,164,31,29,0,0,dns,496707.4688,617121.375,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421971319,1421971319,0.008,0.005,0.0,0.0,0.0,0,0,0.0,0.0,0,2,1,4,3,1,1,1,Benign,0,2015-01-23 00:01:59
59.166.0.9,30516,149.171.126.3,56919,tcp,FIN,0.391551,4376,3080,31,29,7,7,-,86221.21094,60845.20313,28,30,255,255,3269390801,3485272831,156,103,0,0,764.312278,18.916191,1421971319,1421971319,14.489556,13.484173,0.000588,0.000506,8.2e-05,0,0,0.0,0.0,0,10,10,6,6,1,1,4,Benign,0,2015-01-23 00:01:59
59.166.0.9,57101,149.171.126.3,32301,udp,CON,0.154147,536,304,31,29,0,0,-,20863.20117,11832.86133,4,4,0,0,0,0,134,76,0,0,24.032203,52.32425,1421971319,1421971319,17.003334,37.008332,0.0,0.0,0.0,0,0,0.0,0.0,0,10,10,6,6,1,1,4,Benign,0,2015-01-23 00:01:59
175.45.176.0,47545,149.171.126.8,143,tcp,FIN,2.184757,7804,15028,31,29,30,32,-,28345.48633,54592.80078,122,126,255,255,2249392054,107500053,64,119,0,0,1285.22892,1264.290767,1421971317,1421971319,18.052727,17.473959,0.000637,0.000507,0.00013,0,0,0.0,0.0,0,4,2,2,2,1,1,1,Benign,0,2015-01-23 00:01:57
59.166.0.4,50158,149.171.126.4,111,udp,CON,0.234213,568,312,31,29,0,0,-,14550.85742,7992.724609,4,4,0,0,0,0,142,78,0,0,103.23382,33.869945,1421971319,1421971319,73.005336,23.955666,0.0,0.0,0.0,0,0,0.0,0.0,0,8,10,5,5,1,1,3,Benign,0,2015-01-23 00:01:59
59.166.0.9,29746,149.171.126.9,51856,tcp,FIN,0.02089,3390,42312,31,29,7,22,-,1275251.375,15924558.0,56,58,255,255,3389384775,1244292497,61,730,0,0,20.123993,19.80887,1421971319,1421971319,0.374073,0.35593,0.000752,0.000593,0.000159,0,0,0.0,0.0,0,10,7,3,6,1,1,1,Benign,0,2015-01-23 00:01:59
59.166.0.5,40362,149.171.126.3,80,tcp,FIN,1.129817,1684,10168,31,29,3,5,http,11074.35938,68003.92969,14,18,255,255,2733583206,585048683,120,565,1,3924,8832.79363,7734.496134,1421971318,1421971319,86.881231,66.427118,0.000702,0.000552,0.00015,0,0,1.0,0.0,0,2,1,6,1,1,1,1,Benign,0,2015-01-23 00:01:58
175.45.176.2,10138,149.171.126.6,80,tcp,FIN,0.004003,1028,824,31,29,2,2,http,1798651.0,1482887.875,8,10,255,255,3693584740,3694633207,129,82,1,83,32.961756,0.67443,1421971319,1421971319,0.519857,0.382778,0.000669,0.000553,0.000116,0,0,1.0,0.0,0,3,1,1,3,2,1,1,Benign,0,2015-01-23 00:01:59
59.166.0.6,54461,149.171.126.0,62049,tcp,FIN,0.079415,320,1924,31,29,1,2,ftp-data,26896.68164,169640.5,6,8,255,255,1004004162,1283032399,53,241,0,0,1108.771679,27.286201,1421971319,1421971319,15.82,11.269,0.000678,0.000528,0.00015,0,0,0.0,0.0,0,1,1,2,2,1,1,1,Benign,0,2015-01-23 00:01:59
175.45.176.2,12978,149.171.126.1,6881,tcp,FIN,0.613477,12934,548216,31,29,21,197,-,167921.5313,7132655.5,224,438,255,255,3693587850,3697678389,58,1252,0,0,526.404751,372.89657,1421971319,1421971320,2.749547,1.402721,0.000635,0.000485,0.00015,0,0,0.0,0.0,0,10,2,2,2,2,1,2,Benign,0,2015-01-23 00:01:59
59.166.0.4,34325,149.171.126.4,53,udp,CON,0.001025,146,178,31,29,0,0,dns,569756.125,694634.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421971320,1421971320,0.011,0.002,0.0,0.0,0.0,0,0,0.0,0.0,0,1,2,2,2,1,1,2,Benign,0,2015-01-23 00:02:00
59.166.0.5,24688,149.171.126.2,21615,tcp,FIN,0.021027,2542,23188,31,29,7,14,-,943168.25,8612165.0,40,42,255,255,2143998814,4293833541,64,552,0,0,33.414813,32.146254,1421971320,1421971320,0.530667,0.499927,0.000655,0.000523,0.000132,0,0,0.0,0.0,0,5,7,2,5,1,1,1,Benign,0,2015-01-23 00:02:00
59.166.0.5,56549,149.171.126.9,111,udp,CON,0.00443,568,312,31,29,0,0,-,769300.1875,422573.3438,4,4,0,0,0,0,142,78,0,0,1.702478,1.367545,1421971320,1421971320,1.209333,0.97,0.0,0.0,0.0,0,0,0.0,0.0,0,5,7,4,5,1,1,3,Benign,0,2015-01-23 00:02:00
59.166.0.6,14840,149.171.126.7,53,udp,CON,0.001404,146,178,31,29,0,0,dns,415954.4063,507122.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421971320,1421971320,0.01,0.003,0.0,0.0,0.0,0,0,0.0,0.0,0,6,6,4,5,3,1,2,Benign,0,2015-01-23 00:02:00
59.166.0.6,25916,149.171.126.0,21,tcp,FIN,1.85847,2934,3740,31,29,11,15,ftp,12388.68555,15802.24609,52,54,255,255,3153583874,3175629670,56,69,0,0,2480.656705,76.345672,1421971318,1421971320,36.434431,35.055113,0.0007,0.000544,0.000156,0,0,0.0,0.0,0,1,1,1,5,1,1,1,Benign,0,2015-01-23 00:01:58
59.166.0.5,30516,149.171.126.9,26185,udp,CON,0.001706,536,304,31,29,0,0,-,1885111.375,1069167.625,4,4,0,0,0,0,134,76,0,0,0.606463,0.296985,1421971320,1421971320,0.434333,0.214,0.0,0.0,0.0,0,0,0.0,0.0,0,5,7,4,5,1,1,3,Benign,0,2015-01-23 00:02:00
59.166.0.7,1769,149.171.126.3,6265,tcp,FIN,0.067337,3494,42312,31,29,7,22,-,407977.7813,4940285.5,58,58,255,255,1963999438,1964251226,60,730,0,0,82.665212,2.355597,1421971320,1421971320,1.175298,1.171807,0.000665,0.000534,0.000131,0,0,0.0,0.0,0,6,10,2,2,1,1,1,Benign,0,2015-01-23 00:02:00
175.45.176.2,13839,149.171.126.1,6881,tcp,FIN,1.062101,12830,548216,31,29,21,197,-,96209.30469,4119871.75,222,438,255,255,3693588706,1548672033,58,1252,0,0,1274.715226,905.020071,1421971319,1421971320,4.804448,2.429384,0.000578,0.000456,0.000122,0,0,0.0,0.0,0,10,2,2,2,2,1,2,Benign,0,2015-01-23 00:01:59
59.166.0.6,47177,149.171.126.5,80,tcp,FIN,1.004927,1580,10168,31,29,3,5,http,11535.16602,76455.30469,12,18,255,255,1304002097,3454589516,132,565,1,3924,9529.779373,7676.652717,1421971319,1421971320,91.326088,59.086058,0.000589,0.00046,0.000129,0,0,1.0,0.0,0,1,2,1,5,1,1,1,Benign,0,2015-01-23 00:01:59
59.166.0.9,40618,149.171.126.3,5190,tcp,FIN,0.019329,1920,4312,31,29,6,6,-,758652.8125,1710590.25,22,24,255,255,1723999704,3873839496,87,180,0,0,100.575294,83.157891,1421971320,1421971320,0.903619,0.817696,0.000649,0.000512,0.000137,0,0,0.0,0.0,0,10,10,2,1,1,1,1,Benign,0,2015-01-23 00:02:00
175.45.176.0,16940,149.171.126.7,53,udp,CON,0.001005,130,162,31,29,0,0,dns,517412.9375,644776.125,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421971320,1421971320,0.001,0.003,0.0,0.0,0.0,0,0,0.0,0.0,0,2,6,4,1,1,1,1,Benign,0,2015-01-23 00:02:00
175.45.176.1,41931,149.171.126.2,62049,tcp,FIN,0.465434,320,1924,31,29,1,2,ftp-data,4589.265137,28945.02734,6,8,255,255,3753585224,1893175596,53,241,0,0,6568.114652,162.347203,1421971320,1421971320,93.022,66.42143,0.000614,0.000483,0.000131,0,0,0.0,0.0,0,1,7,2,1,1,1,1,Benign,0,2015-01-23 00:02:00
59.166.0.5,26401,149.171.126.7,62111,tcp,FIN,0.071203,4014,59366,31,29,7,28,-,444363.2813,6574779.0,68,70,255,255,4293583007,9469085,59,848,0,0,0.0,61.977964,1421971320,1421971320,1.057373,1.038647,0.000757,0.000571,0.000186,0,0,0.0,0.0,0,5,7,4,5,1,1,1,Benign,0,2015-01-23 00:02:00
59.166.0.6,22401,149.171.126.7,53,udp,CON,0.00098,146,178,31,29,0,0,dns,595918.375,726530.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421971320,1421971320,0.01,0.006,0.0,0.0,0.0,0,0,0.0,0.0,0,6,6,4,5,3,1,2,Benign,0,2015-01-23 00:02:00
59.166.0.6,22652,149.171.126.9,53,udp,CON,0.000918,130,162,31,29,0,0,dns,566448.8125,705882.375,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421971320,1421971320,0.001,0.006,0.0,0.0,0.0,0,0,0.0,0.0,0,6,4,4,5,3,1,1,Benign,0,2015-01-23 00:02:00
59.166.0.5,50964,149.171.126.9,30334,tcp,FIN,0.004763,3856,2456,31,29,7,7,-,6117153.0,3896703.5,18,18,255,255,56522177,2209708531,214,136,0,0,12.768335,0.326168,1421971320,1421971320,0.261765,0.248824,0.00066,0.00053,0.00013,0,0,0.0,0.0,0,5,7,4,5,1,1,3,Benign,0,2015-01-23 00:02:00
59.166.0.7,21800,149.171.126.6,1239,tcp,FIN,0.060869,2990,33592,31,29,7,18,-,384826.4375,4326800.0,48,50,255,255,4113583949,4150134252,62,672,0,0,0.0,75.515743,1421971320,1421971320,1.28734,1.230184,0.000728,0.000587,0.000141,0,0,0.0,0.0,0,6,7,1,2,1,1,1,Benign,0,2015-01-23 00:02:00
59.166.0.4,42298,149.171.126.4,43048,tcp,FIN,0.378322,4376,3080,31,29,7,7,-,89236.14844,62972.8125,28,30,255,255,3629388734,1636074420,156,103,0,0,744.790162,18.017145,1421971319,1421971320,14.000259,13.025448,0.000734,0.000574,0.00016,0,0,0.0,0.0,0,8,10,2,2,1,1,2,Benign,0,2015-01-23 00:01:59
59.166.0.7,36627,149.171.126.8,5190,tcp,FIN,0.065297,1920,4416,31,29,6,6,-,224573.875,520330.1875,22,26,255,255,1903998724,4054785899,87,170,0,0,290.975932,263.632971,1421971320,1421971320,3.091857,2.52508,0.002956,0.002168,0.000788,0,0,0.0,0.0,0,3,4,1,1,1,1,1,Benign,0,2015-01-23 00:02:00
59.166.0.6,27670,149.171.126.0,54359,tcp,FIN,0.278442,424,8824,31,29,1,4,ftp-data,10659.31152,232407.4688,8,12,255,255,3153585806,3741576517,53,735,0,0,2412.380452,1907.069077,1421971319,1421971320,39.732573,25.268728,0.000613,0.000483,0.00013,0,0,0.0,0.0,0,4,2,2,2,1,1,2,Benign,0,2015-01-23 00:01:59
59.166.0.6,58154,149.171.126.0,6363,tcp,FIN,0.315997,8928,320,31,29,4,1,ftp-data,209900.7188,6759.557617,14,6,255,255,3153586653,3987570548,638,53,0,0,1830.888253,77.324687,1421971320,1421971320,24.307461,63.070199,0.000639,0.000514,0.000125,0,0,0.0,0.0,0,4,2,2,2,1,1,2,Benign,0,2015-01-23 00:02:00
175.45.176.0,48505,149.171.126.7,1056,tcp,FIN,0.024708,2542,23188,31,29,7,14,-,802655.0625,7329124.5,40,42,255,255,2566096112,2566386287,64,552,0,0,54.737333,43.890379,1421971321,1421971321,0.625795,0.589098,0.000699,0.000551,0.000148,0,0,0.0,0.0,0,3,3,5,5,1,1,1,Benign,0,2015-01-23 00:02:01
175.45.176.2,1221,149.171.126.0,32643,tcp,FIN,0.342873,4576,3080,31,29,7,7,-,102965.2344,69483.45313,28,30,255,255,2326101764,180396072,163,103,0,0,729.508953,18.739062,1421971321,1421971321,12.687333,11.803725,0.000676,0.000554,0.000122,0,0,0.0,0.0,0,11,4,3,6,1,1,3,Benign,0,2015-01-23 00:02:01
175.45.176.3,31932,149.171.126.1,5190,tcp,FIN,0.055404,1920,4312,31,29,6,6,-,264674.0313,596780.0,22,24,255,255,236515342,2386386383,87,180,0,0,251.202922,236.946502,1421971321,1421971321,2.620286,2.38313,0.000745,0.000582,0.000163,0,0,0.0,0.0,0,3,9,2,3,1,1,1,Benign,0,2015-01-23 00:02:01
175.45.176.0,21511,149.171.126.8,5211,tcp,FIN,0.280436,8928,320,31,29,4,1,ftp-data,236517.4219,7616.710938,14,6,255,255,3989393109,418833351,638,53,0,0,1848.782933,76.974117,1421971321,1421971321,21.572001,55.965199,0.000573,0.000467,0.000106,0,0,0.0,0.0,0,3,3,6,5,1,1,3,Benign,0,2015-01-23 00:02:01
175.45.176.2,32822,149.171.126.0,50801,udp,CON,0.001959,544,304,31,29,0,0,-,1666156.25,931087.3125,4,4,0,0,0,0,136,76,0,0,0.636632,0.405879,1421971321,1421971321,0.455667,0.294,0.0,0.0,0.0,0,0,0.0,0.0,0,11,4,3,6,1,1,3,Benign,0,2015-01-23 00:02:01
175.45.176.2,37997,149.171.126.3,53,udp,CON,0.001002,146,178,31,29,0,0,dns,582834.375,710578.875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421971321,1421971321,0.007,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,5,4,2,6,1,1,1,Benign,0,2015-01-23 00:02:01
59.166.0.5,7165,149.171.126.7,43157,tcp,FIN,0.069845,2990,33592,31,29,7,18,-,335371.1875,3770749.5,48,50,255,255,476517876,532074329,62,672,0,0,0.0,81.145463,1421971321,1421971321,1.479191,1.413184,0.000774,0.000595,0.000179,0,0,0.0,0.0,0,5,3,5,5,1,1,2,Benign,0,2015-01-23 00:02:01
59.166.0.4,63656,149.171.126.8,80,tcp,FIN,1.016053,1684,10168,31,29,3,5,http,12314.31836,75618.10938,14,18,255,255,3809394147,3810370487,120,565,1,3924,8761.883531,7692.686884,1421971320,1421971321,78.130695,59.739824,0.000595,0.000473,0.000122,0,0,1.0,0.0,0,2,1,6,1,1,1,1,Benign,0,2015-01-23 00:02:00
59.166.0.6,24140,149.171.126.7,80,tcp,FIN,1.024121,1684,10168,31,29,3,5,http,12217.30566,75022.38281,14,18,255,255,2024003618,2025455707,120,565,1,3924,8767.833364,7675.822021,1421971320,1421971321,78.74831,60.209471,0.000693,0.00055,0.000143,0,0,1.0,0.0,0,4,3,5,3,2,1,2,Benign,0,2015-01-23 00:02:00
175.45.176.3,14743,149.171.126.3,12724,tcp,FIN,0.02852,2990,33592,31,29,7,18,-,821318.375,9234502.0,48,50,255,255,656520107,2825650273,62,672,0,0,0.0,35.290254,1421971321,1421971321,0.599192,0.570776,0.000726,0.000548,0.000178,0,0,0.0,0.0,0,3,2,2,3,1,1,1,Benign,0,2015-01-23 00:02:01
175.45.176.0,1277,149.171.126.8,46197,tcp,FIN,0.178511,320,1932,31,29,1,2,ftp-data,11965.64941,75782.44531,6,8,255,255,3989391289,4294662365,53,242,0,0,2497.092938,61.964629,1421971320,1421971321,35.6352,25.429857,0.001584,0.000499,0.001085,0,0,0.0,0.0,0,3,3,6,5,1,1,3,Benign,0,2015-01-23 00:02:00
175.45.176.0,6237,149.171.126.9,50095,tcp,FIN,0.082137,4014,59366,31,29,7,28,-,385210.0625,5699550.5,68,70,255,255,2566099478,2577041356,59,848,0,0,73.35996,73.133404,1421971321,1421971321,1.221284,1.188765,0.001475,0.001297,0.000178,0,0,0.0,0.0,0,3,6,2,5,1,1,1,Benign,0,2015-01-23 00:02:01
175.45.176.2,12075,149.171.126.8,25,tcp,FIN,0.029712,37198,3380,31,29,18,8,smtp,9823101.0,888529.875,52,42,255,255,596519137,597522421,715,80,0,0,34.183442,1.402834,1421971321,1421971321,0.575824,0.71139,0.000694,0.00054,0.000154,0,0,0.0,0.0,0,2,1,6,6,1,1,1,Benign,0,2015-01-23 00:02:01
59.166.0.5,33560,149.171.126.2,5190,tcp,FIN,0.007368,2158,2464,31,29,6,6,-,2246471.25,2564603.5,24,24,255,255,2261904523,116811730,90,103,0,0,20.193938,0.433993,1421971321,1421971321,0.303696,0.296261,0.000687,0.000553,0.000134,0,0,0.0,0.0,0,5,14,2,5,1,1,1,Benign,0,2015-01-23 00:02:01
59.166.0.5,49532,149.171.126.7,25,tcp,FIN,0.032546,37440,3380,31,29,18,8,smtp,9025994.0,811159.625,52,42,255,255,2441905975,2442937016,720,80,0,0,38.725374,1.684331,1421971321,1421971321,0.631294,0.781415,0.000614,0.000504,0.00011,0,0,0.0,0.0,0,2,1,5,5,1,1,2,Benign,0,2015-01-23 00:02:01
59.166.0.6,36324,149.171.126.7,80,tcp,FIN,1.372607,19202,1087890,31,29,2,370,http,111606.6016,6332079.0,360,746,255,255,1784003448,3930561244,53,1458,1,524288,205.766424,113.34488,1421971320,1421971321,3.822384,1.841697,0.000675,0.000539,0.000136,0,0,1.0,0.0,0,4,3,5,3,2,1,2,Benign,0,2015-01-23 00:02:00
175.45.176.0,20632,149.171.126.8,20741,tcp,FIN,0.23344,424,8824,31,29,1,4,ftp-data,12714.1875,277210.4063,8,12,255,255,3989392255,2347069889,53,735,0,0,2181.071828,1728.555234,1421971321,1421971321,33.302571,21.174273,0.000653,0.00052,0.000133,0,0,0.0,0.0,0,3,3,6,5,1,1,3,Benign,0,2015-01-23 00:02:01
175.45.176.3,13203,149.171.126.2,42808,tcp,FIN,0.032014,3390,42312,31,29,7,22,-,832135.9375,10391203.0,56,58,255,255,656516627,2802230325,61,730,0,0,34.637786,34.422399,1421971321,1421971321,0.573855,0.54986,0.000854,0.000662,0.000192,0,0,0.0,0.0,0,3,14,2,3,1,1,1,Benign,0,2015-01-23 00:02:01
59.166.0.6,2889,149.171.126.5,53,udp,CON,0.001089,146,178,31,29,0,0,dns,536271.8125,653810.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421971321,1421971321,0.004,0.011,0.0,0.0,0.0,0,0,0.0,0.0,0,3,2,1,3,1,1,1,Benign,0,2015-01-23 00:02:01
59.166.0.8,8878,149.171.126.4,53,udp,CON,0.001092,130,162,31,29,0,0,dns,476190.4688,593406.5625,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421971321,1421971321,0.011,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,2,3,1,1,1,1,1,Benign,0,2015-01-23 00:02:01
175.45.176.2,14742,149.171.126.1,6881,tcp,FIN,1.628866,13350,548216,31,29,21,197,-,65287.14063,2686359.75,232,438,255,255,1544008810,3698796291,58,1252,0,0,2185.017985,1585.98074,1421971319,1421971321,7.080709,3.72632,0.000584,0.00046,0.000124,0,0,0.0,0.0,0,11,9,2,6,1,1,1,Benign,0,2015-01-23 00:01:59
59.166.0.5,1589,149.171.126.8,53,udp,CON,0.00108,146,178,31,29,0,0,dns,540740.75,659259.3125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421971321,1421971321,0.006,0.006,0.0,0.0,0.0,0,0,0.0,0.0,0,4,2,6,5,1,1,1,Benign,0,2015-01-23 00:02:01
59.166.0.5,43495,149.171.126.9,6035,tcp,FIN,0.092003,3390,42312,31,29,7,22,-,289555.7813,3615795.0,56,58,255,255,2621901413,476802460,61,730,0,0,90.974838,88.520388,1421971321,1421971321,1.666964,1.604281,0.000669,0.000549,0.00012,0,0,0.0,0.0,0,5,6,2,5,1,1,1,Benign,0,2015-01-23 00:02:01
175.45.176.2,31270,149.171.126.0,111,udp,CON,0.005001,568,304,31,29,0,0,-,681463.6875,364727.0313,4,4,0,0,0,0,142,76,0,0,1.905417,1.640491,1421971321,1421971321,1.350333,1.166,0.0,0.0,0.0,0,0,0.0,0.0,0,11,4,3,6,1,1,3,Benign,0,2015-01-23 00:02:01
59.166.0.9,1731,149.171.126.9,53,udp,CON,0.001138,130,162,31,29,0,0,dns,456941.9688,569420.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421971322,1421971322,0.001,0.005,0.0,0.0,0.0,0,0,0.0,0.0,0,4,2,3,2,1,1,1,Benign,0,2015-01-23 00:02:02
175.45.176.1,40688,149.171.126.2,54359,tcp,FIN,0.601376,424,8824,31,29,1,4,ftp-data,4935.348145,107606.5547,8,12,255,255,3753586054,2548708472,53,735,0,0,5369.713459,4272.281027,1421971321,1421971322,85.855431,54.625183,0.000625,0.000497,0.000128,0,0,0.0,0.0,0,2,2,6,7,1,1,3,Benign,0,2015-01-23 00:02:01
59.166.0.6,48459,149.171.126.2,80,tcp,FIN,1.00983,1580,10168,31,29,3,5,http,11479.16016,76084.09375,12,18,255,255,356518678,357588218,132,565,1,3924,9530.448855,7675.090085,1421971321,1421971322,91.771638,59.369291,0.000689,0.00055,0.000139,0,0,1.0,0.0,0,4,1,6,4,2,1,1,Benign,0,2015-01-23 00:02:01
175.45.176.1,24254,149.171.126.2,60031,tcp,FIN,0.030203,2990,33592,31,29,7,18,-,775552.125,8719929.0,48,50,255,255,3166099485,3184814108,62,672,0,0,37.690191,37.177954,1421971322,1421971322,0.635447,0.606265,0.000623,0.000493,0.00013,0,0,0.0,0.0,0,9,14,6,7,1,1,3,Benign,0,2015-01-23 00:02:02
175.45.176.1,63540,149.171.126.9,34024,tcp,FIN,0.063955,3390,42416,31,29,7,22,-,416542.875,5217418.5,56,60,255,255,2986096502,836829716,61,707,0,0,72.649923,69.711663,1421971322,1421971322,1.156855,1.073169,0.000793,0.000628,0.000165,0,0,0.0,0.0,0,9,6,3,7,1,1,1,Benign,0,2015-01-23 00:02:02
59.166.0.5,23865,149.171.126.1,24032,tcp,FIN,0.031329,3390,42312,31,29,7,22,-,850330.375,10618405.0,56,58,255,255,1076514978,1076819661,61,730,0,0,33.714423,33.138141,1421971322,1421971322,0.563091,0.538702,0.000767,0.000612,0.000155,0,0,0.0,0.0,0,5,9,4,3,1,1,1,Benign,0,2015-01-23 00:02:02
175.45.176.2,37149,149.171.126.1,6881,tcp,FIN,2.213734,13558,548216,31,29,21,197,-,48789.96484,1976624.25,236,438,255,255,3693590489,1549741789,57,1252,0,0,3330.106864,2441.968625,1421971319,1421971322,9.41877,5.064714,0.000573,0.00045,0.000123,0,0,0.0,0.0,0,11,9,4,4,2,1,2,Benign,0,2015-01-23 00:01:59
59.166.0.5,25584,149.171.126.2,59251,tcp,FIN,0.065494,2990,33592,31,29,7,18,-,357651.0625,4021253.75,48,50,255,255,3221904869,3245237679,62,672,0,0,0.0,77.59171,1421971322,1421971322,1.386128,1.325367,0.000689,0.000548,0.000141,0,0,0.0,0.0,0,5,14,6,3,1,1,1,Benign,0,2015-01-23 00:02:02
59.166.0.6,25125,149.171.126.1,62049,tcp,FIN,0.192245,320,1924,31,29,1,2,ftp-data,11110.82129,70077.24219,6,8,255,255,4229389516,2989174186,53,241,0,0,2704.708563,66.749484,1421971322,1421971322,38.3822,27.392428,0.000625,0.000494,0.000131,0,0,0.0,0.0,0,4,2,4,4,1,1,1,Benign,0,2015-01-23 00:02:02
59.166.0.6,37436,149.171.126.8,53,udp,CON,0.001032,132,164,31,29,0,0,dns,511627.9375,635658.9375,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421971322,1421971322,0.011,0.011,0.0,0.0,0.0,0,0,0.0,0.0,0,3,2,4,4,1,1,1,Benign,0,2015-01-23 00:02:02
59.166.0.6,63840,149.171.126.3,80,tcp,FIN,0.021137,1048,824,31,29,2,2,http,347069.125,280834.5625,8,10,255,255,2926100097,2924129823,131,82,1,83,188.970406,4.228186,1421971322,1421971322,2.968286,2.265222,0.000885,0.000747,0.000138,0,0,1.0,0.0,0,4,1,4,4,2,1,1,Benign,0,2015-01-23 00:02:02
175.45.176.1,63096,149.171.126.7,17015,tcp,FIN,0.069185,2990,33592,31,29,7,18,-,338570.4688,3806721.0,48,50,255,255,2986099883,875250367,62,672,0,0,0.0,79.457463,1421971322,1421971322,1.465277,1.391388,0.001125,0.001004,0.000121,0,0,0.0,0.0,0,9,3,1,7,1,1,1,Benign,0,2015-01-23 00:02:02
