srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label,Timestamp
59.166.0.5,8732,149.171.126.2,53,udp,CON,0.001066,146,178,31,29,0,0,dns,547842.4375,667917.4375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424219879,1424219879,0.009,0.007,0.0,0.0,0.0,0,0,,, ,8,5,1,5,3,1,4,Benign,0,2015-02-18 00:37:59
59.166.0.5,36945,149.171.126.4,53,udp,CON,0.001053,146,178,31,29,0,0,dns,554605.875,676163.375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424219879,1424219879,0.01,0.007,0.0,0.0,0.0,0,0,,, ,8,10,2,5,3,1,1,Benign,0,2015-02-18 00:37:59
59.166.0.5,4055,149.171.126.8,53,udp,CON,0.001171,132,164,31,29,0,0,dns,450896.6875,560205.0,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424219879,1424219879,0.009,0.006,0.0,0.0,0.0,0,0,,, ,8,7,2,5,3,1,1,Benign,0,2015-02-18 00:37:59
59.166.0.5,48454,149.171.126.5,49729,udp,CON,0.001715,528,304,31,29,0,0,-,1847230.25,1063556.875,4,4,0,0,0,0,132,76,0,0,0.628854,0.279313,1424219879,1424219879,0.449667,0.202,0.0,0.0,0.0,0,0,,, ,8,2,2,5,1,1,3,Benign,0,2015-02-18 00:37:59
175.45.176.1,63234,149.171.126.4,53,udp,CON,0.00108,130,162,31,29,0,0,dns,481481.5,600000.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424219880,1424219880,0.009,0.006,0.0,0.0,0.0,0,0,,, ,9,10,1,1,1,1,3,Benign,0,2015-02-18 00:38:00
59.166.0.5,30370,149.171.126.9,53,udp,CON,0.00113,146,178,31,29,0,0,dns,516814.1563,630088.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424219880,1424219880,0.007,0.007,0.0,0.0,0.0,0,0,,, ,8,12,3,3,1,1,3,Benign,0,2015-02-18 00:38:00
175.45.176.2,46333,149.171.126.1,25147,udp,CON,0.001894,528,304,31,29,0,0,-,1672650.5,963041.1875,4,4,0,0,0,0,132,76,0,0,0.684951,0.35468,1424219880,1424219880,0.488333,0.266667,0.0,0.0,0.0,0,0,,, ,2,8,2,2,1,1,2,Benign,0,2015-02-18 00:38:00
59.166.0.5,24382,149.171.126.9,19364,udp,CON,0.002178,520,304,31,29,0,0,-,1432506.875,837465.5625,4,4,0,0,0,0,130,76,0,0,0.762261,0.420494,1424219880,1424219880,0.543,0.303333,0.0,0.0,0.0,0,0,,, ,8,4,3,3,1,1,3,Benign,0,2015-02-18 00:38:00
59.166.0.7,25146,149.171.126.5,53,udp,CON,0.001169,132,164,31,29,0,0,dns,451668.0625,561163.375,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424219880,1424219880,0.009,0.007,0.0,0.0,0.0,0,0,,, ,5,4,1,1,1,1,1,Benign,0,2015-02-18 00:38:00
175.45.176.2,32549,149.171.126.1,111,udp,CON,0.005086,568,312,31,29,0,0,-,670074.6875,368069.2188,4,4,0,0,0,0,142,78,0,0,1.889155,1.563177,1424219880,1424219880,1.342333,1.112333,0.0,0.0,0.0,0,0,,, ,2,8,2,2,1,1,2,Benign,0,2015-02-18 00:38:00
59.166.0.5,58779,149.171.126.9,111,udp,CON,0.005417,568,304,31,29,0,0,-,629130.5,336717.75,4,4,0,0,0,0,142,76,0,0,2.060982,1.796287,1424219880,1424219880,1.463333,1.277667,0.0,0.0,0.0,0,0,,, ,8,4,3,3,1,1,3,Benign,0,2015-02-18 00:38:00
175.45.176.1,16332,149.171.126.11,143,tcp,FIN,1.327353,1640,133010,62,252,6,56,-,9576.955078,794748.625,32,116,255,255,4159888320,2978834664,51,1147,0,0,2105.428985,1101.393197,1424219879,1424219880,42.817839,11.410395,0.063169,0.012027,0.051142,0,1,,, ,2,1,1,1,1,1,1,Exploits,1,2015-02-18 00:37:59
175.45.176.0,34106,149.171.126.6,53,udp,CON,0.001119,132,164,31,29,0,0,dns,471849.8438,586237.6875,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424219881,1424219881,0.009,0.007,0.0,0.0,0.0,0,0,,, ,9,9,2,1,1,1,3,Benign,0,2015-02-18 00:38:01
59.166.0.6,45420,149.171.126.1,111,udp,CON,0.004583,568,304,31,29,0,0,-,743617.6875,397992.5625,4,4,0,0,0,0,142,76,0,0,1.721571,1.392765,1424219881,1424219881,1.223333,0.991333,0.0,0.0,0.0,0,0,,, ,2,8,2,3,1,1,2,Benign,0,2015-02-18 00:38:01
59.166.0.6,45002,149.171.126.1,5944,udp,CON,0.001706,520,304,31,29,0,0,-,1828839.5,1069167.625,4,4,0,0,0,0,130,76,0,0,0.617305,0.276015,1424219881,1424219881,0.441,0.199667,0.0,0.0,0.0,0,0,,, ,2,8,2,3,1,1,2,Benign,0,2015-02-18 00:38:01
59.166.0.6,63951,149.171.126.6,53,udp,CON,0.001133,146,178,31,29,0,0,dns,515445.7188,628420.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424219881,1424219881,0.009,0.007,0.0,0.0,0.0,0,0,,, ,5,9,2,3,1,1,2,Benign,0,2015-02-18 00:38:01
59.166.0.7,16190,149.171.126.4,111,udp,CON,0.004767,568,312,31,29,0,0,-,714915.0,392699.7813,4,4,0,0,0,0,142,78,0,0,1.723942,1.454284,1424219881,1424219881,1.232,1.037333,0.0,0.0,0.0,0,0,,, ,2,4,4,2,1,1,3,Benign,0,2015-02-18 00:38:01
59.166.0.9,62834,149.171.126.4,53,udp,CON,0.001123,132,164,31,29,0,0,dns,470169.1563,584149.5625,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424219881,1424219881,0.009,0.007,0.0,0.0,0.0,0,0,,, ,5,10,4,1,1,1,2,Benign,0,2015-02-18 00:38:01
59.166.0.7,63617,149.171.126.4,17623,udp,CON,0.001664,528,304,31,29,0,0,-,1903846.125,1096153.875,4,4,0,0,0,0,132,76,0,0,0.613061,0.269887,1424219881,1424219881,0.439,0.195333,0.0,0.0,0.0,0,0,,, ,2,4,4,2,1,1,3,Benign,0,2015-02-18 00:38:01
175.45.176.2,35185,149.171.126.4,53,udp,CON,0.001162,146,178,31,29,0,0,dns,502581.75,612736.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424219881,1424219881,0.007,0.007,0.0,0.0,0.0,0,0,,, ,3,10,4,1,1,1,2,Benign,0,2015-02-18 00:38:01
175.45.176.0,12832,149.171.126.13,111,tcp,FIN,0.674665,564,354,254,252,2,1,-,6023.730469,3675.898438,10,8,255,255,2485378508,4071225561,56,44,0,0,5394.126729,130.206961,1424219880,1424219881,74.962778,90.628141,0.07321,0.039567,0.033643,0,1,,, ,2,1,1,1,1,1,1, Reconnaissance ,1,2015-02-18 00:38:00
59.166.0.5,62306,149.171.126.1,62685,udp,CON,0.001627,520,304,31,29,0,0,-,1917639.75,1121081.75,4,4,0,0,0,0,130,76,0,0,0.598212,0.253854,1424219882,1424219882,0.427,0.185,0.0,0.0,0.0,0,0,,, ,8,8,2,2,1,1,3,Benign,0,2015-02-18 00:38:02
175.45.176.3,58963,149.171.126.9,53,udp,CON,0.001196,146,178,31,29,0,0,dns,488294.3125,595317.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424219882,1424219882,0.01,0.007,0.0,0.0,0.0,0,0,,, ,8,12,1,1,1,1,4,Benign,0,2015-02-18 00:38:02
59.166.0.9,26873,149.171.126.3,61086,udp,CON,0.001746,528,304,31,29,0,0,-,1814433.0,1044673.5,4,4,0,0,0,0,132,76,0,0,0.630739,0.30194,1424219882,1424219882,0.451,0.218,0.0,0.0,0.0,0,0,,, ,2,2,2,2,1,1,2,Benign,0,2015-02-18 00:38:02
59.166.0.5,58618,149.171.126.1,111,udp,CON,0.004427,568,304,31,29,0,0,-,769821.5625,412017.1875,4,4,0,0,0,0,142,76,0,0,1.652746,1.365895,1424219882,1424219882,1.174667,0.973333,0.0,0.0,0.0,0,0,,, ,8,8,2,2,1,1,3,Benign,0,2015-02-18 00:38:02
59.166.0.9,61230,149.171.126.3,111,udp,CON,0.004808,568,312,31,29,0,0,-,708818.6875,389351.0938,4,4,0,0,0,0,142,78,0,0,1.763997,1.489874,1424219882,1424219882,1.253333,1.061,0.0,0.0,0.0,0,0,,, ,2,2,2,2,1,1,2,Benign,0,2015-02-18 00:38:02
175.45.176.0,44848,149.171.126.18,80,tcp,FIN,0.299316,878,1002,62,252,2,2,http,21141.53711,23440.11133,10,8,255,255,2254242429,2445109484,88,125,1,78,1673.132996,57.569941,1424219882,1424219882,33.257333,35.216145,0.071506,0.021809,0.049697,0,1,1.0,, ,3,1,1,1,1,1,2,DoS,1,2015-02-18 00:38:02
59.166.0.8,19248,149.171.126.6,53,udp,CON,0.001172,146,178,31,29,0,0,dns,498293.5313,607508.5625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424219883,1424219883,0.04,0.008,0.0,0.0,0.0,0,0,,, ,6,9,1,3,3,1,2,Benign,0,2015-02-18 00:38:03
59.166.0.8,39297,149.171.126.7,53,udp,CON,0.00109,132,164,31,29,0,0,dns,484403.6563,601834.8125,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424219883,1424219883,0.009,0.007,0.0,0.0,0.0,0,0,,, ,6,3,1,3,3,1,1,Benign,0,2015-02-18 00:38:03
175.45.176.2,45918,149.171.126.2,53,udp,CON,0.001126,132,164,31,29,0,0,dns,468916.5313,582593.25,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424219883,1424219883,0.009,0.007,0.0,0.0,0.0,0,0,,, ,3,5,1,1,1,1,1,Benign,0,2015-02-18 00:38:03
59.166.0.8,36054,149.171.126.4,53,udp,CON,0.001205,146,178,31,29,0,0,dns,484647.3125,590871.375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424219883,1424219883,0.034,0.007,0.0,0.0,0.0,0,0,,, ,6,10,1,3,3,1,2,Benign,0,2015-02-18 00:38:03
175.45.176.1,1886,149.171.126.8,53,udp,CON,0.001087,146,178,31,29,0,0,dns,537258.5,655013.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424219883,1424219883,0.01,0.008,0.0,0.0,0.0,0,0,,, ,9,7,1,2,2,1,3,Benign,0,2015-02-18 00:38:03
175.45.176.1,24861,149.171.126.0,53,udp,CON,0.001108,132,164,31,29,0,0,dns,476534.2813,592057.75,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424219883,1424219883,0.009,0.007,0.0,0.0,0.0,0,0,,, ,9,4,1,2,2,1,2,Benign,0,2015-02-18 00:38:03
59.166.0.5,29410,149.171.126.1,53,udp,CON,0.001143,130,162,31,29,0,0,dns,454943.1563,566929.125,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424219884,1424219884,0.033,0.007,0.0,0.0,0.0,0,0,,, ,8,8,2,3,3,1,3,Benign,0,2015-02-18 00:38:04
59.166.0.4,6611,149.171.126.8,53,udp,CON,0.001064,130,162,31,29,0,0,dns,488721.8125,609022.5625,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424219884,1424219884,0.009,0.007,0.0,0.0,0.0,0,0,,, ,6,7,1,1,1,1,1,Benign,0,2015-02-18 00:38:04
59.166.0.9,25779,149.171.126.7,53,udp,CON,0.001106,132,164,31,29,0,0,dns,477396.0,593128.375,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424219884,1424219884,0.034,0.008,0.0,0.0,0.0,0,0,,, ,5,3,1,2,2,1,1,Benign,0,2015-02-18 00:38:04
59.166.0.5,48001,149.171.126.3,53,udp,CON,0.00114,132,164,31,29,0,0,dns,463157.9063,575438.625,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424219884,1424219884,0.009,0.008,0.0,0.0,0.0,0,0,,, ,8,2,1,3,3,1,1,Benign,0,2015-02-18 00:38:04
59.166.0.5,9598,149.171.126.5,53,udp,CON,0.001084,132,164,31,29,0,0,dns,487084.875,605166.0625,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424219884,1424219884,0.009,0.007,0.0,0.0,0.0,0,0,,, ,8,4,1,3,3,1,3,Benign,0,2015-02-18 00:38:04
175.45.176.1,3083,149.171.126.1,53,udp,CON,0.001122,132,164,31,29,0,0,dns,470588.2188,584670.1875,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424219884,1424219884,0.008,0.007,0.0,0.0,0.0,0,0,,, ,9,8,2,1,1,1,2,Benign,0,2015-02-18 00:38:04
59.166.0.9,52850,149.171.126.9,53,udp,CON,0.001139,132,164,31,29,0,0,dns,463564.5,575943.75,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424219884,1424219884,0.009,0.007,0.0,0.0,0.0,0,0,,, ,5,12,1,2,2,1,1,Benign,0,2015-02-18 00:38:04
175.45.176.3,46045,149.171.126.6,53,udp,CON,0.001068,132,164,31,29,0,0,dns,494382.0313,614232.25,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424219884,1424219884,0.009,0.007,0.0,0.0,0.0,0,0,,, ,8,9,1,1,1,1,2,Benign,0,2015-02-18 00:38:04
59.166.0.4,38625,149.171.126.9,53,udp,CON,0.001095,146,178,31,29,0,0,dns,533333.375,650228.3125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424219885,1424219885,0.01,0.007,0.0,0.0,0.0,0,0,,, ,6,12,5,1,1,1,2,Benign,0,2015-02-18 00:38:05
175.45.176.0,14872,149.171.126.9,53,udp,CON,0.001088,146,178,31,29,0,0,dns,536764.6875,654411.75,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424219885,1424219885,0.009,0.007,0.0,0.0,0.0,0,0,,, ,9,12,5,1,1,1,1,Benign,0,2015-02-18 00:38:05
59.166.0.7,12031,149.171.126.4,53,udp,CON,0.00112,132,164,31,29,0,0,dns,471428.5625,585714.25,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424219885,1424219885,0.008,0.007,0.0,0.0,0.0,0,0,,, ,5,10,1,3,3,1,3,Benign,0,2015-02-18 00:38:05
175.45.176.3,19040,149.171.126.9,53,udp,CON,0.001237,132,164,31,29,0,0,dns,426839.125,530315.3125,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424219885,1424219885,0.01,0.007,0.0,0.0,0.0,0,0,,, ,8,12,5,1,1,1,4,Benign,0,2015-02-18 00:38:05
59.166.0.7,26905,149.171.126.9,53,udp,CON,0.001098,132,164,31,29,0,0,dns,480874.3125,597449.9375,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424219885,1424219885,0.01,0.008,0.0,0.0,0.0,0,0,,, ,5,12,5,3,3,2,3,Benign,0,2015-02-18 00:38:05
59.166.0.8,26176,149.171.126.8,111,udp,CON,0.004801,568,312,31,29,0,0,-,709852.125,389918.7813,4,4,0,0,0,0,142,78,0,0,1.773897,1.494352,1424219885,1424219885,1.260333,1.063667,0.0,0.0,0.0,0,0,,, ,4,2,2,2,1,1,2,Benign,0,2015-02-18 00:38:05
59.166.0.8,57356,149.171.126.8,24880,udp,CON,0.001754,528,304,31,29,0,0,-,1806157.375,1039908.813,4,4,0,0,0,0,132,76,0,0,0.633806,0.284267,1424219885,1424219885,0.454667,0.206,0.0,0.0,0.0,0,0,,, ,4,2,2,2,1,1,2,Benign,0,2015-02-18 00:38:05
59.166.0.7,26905,149.171.126.9,53,udp,CON,0.001098,132,164,31,29,0,0,dns,480874.3125,597449.9375,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424219885,1424219885,0.01,0.008,0.0,0.0,0.0,0,0,,, ,5,12,5,3,3,2,3,Benign,0,2015-02-18 00:38:05
175.45.176.0,7884,149.171.126.6,53,udp,CON,0.001077,146,178,31,29,0,0,dns,542246.9375,661095.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424219886,1424219886,0.009,0.008,0.0,0.0,0.0,0,0,,, ,9,9,2,2,2,1,3,Benign,0,2015-02-18 00:38:06
175.45.176.1,8086,149.171.126.1,53,udp,CON,0.001121,130,162,31,29,0,0,dns,463871.5313,578055.3125,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424219886,1424219886,0.009,0.008,0.0,0.0,0.0,0,0,,, ,9,8,1,1,1,1,2,Benign,0,2015-02-18 00:38:06
59.166.0.4,3942,149.171.126.7,111,udp,CON,0.004492,568,304,31,29,0,0,-,758682.0625,406055.1875,4,4,0,0,0,0,142,76,0,0,1.699886,1.372258,1424219886,1424219886,1.208,0.978333,0.0,0.0,0.0,0,0,,, ,2,4,2,2,1,1,2,Benign,0,2015-02-18 00:38:06
59.166.0.4,5370,149.171.126.7,28633,udp,CON,0.001695,520,304,31,29,0,0,-,1840708.0,1076106.25,4,4,0,0,0,0,130,76,0,0,0.621546,0.270828,1424219886,1424219886,0.444,0.197,0.0,0.0,0.0,0,0,,, ,2,4,2,2,1,1,2,Benign,0,2015-02-18 00:38:06
59.166.0.6,50759,149.171.126.3,53,udp,CON,0.001158,146,178,31,29,0,0,dns,504317.8125,614853.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424219886,1424219886,0.009,0.008,0.0,0.0,0.0,0,0,,, ,5,2,1,1,1,1,1,Benign,0,2015-02-18 00:38:06
175.45.176.3,11972,149.171.126.9,53,udp,CON,0.00111,132,164,31,29,0,0,dns,475675.6875,590991.0,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424219886,1424219886,0.009,0.007,0.0,0.0,0.0,0,0,,, ,8,12,3,1,1,1,4,Benign,0,2015-02-18 00:38:06
59.166.0.8,9173,149.171.126.9,6295,udp,CON,0.001646,528,304,31,29,0,0,-,1924665.875,1108141.0,4,4,0,0,0,0,132,76,0,0,0.598684,0.255977,1424219886,1424219886,0.428333,0.185,0.0,0.0,0.0,0,0,,, ,4,4,3,2,1,1,2,Benign,0,2015-02-18 00:38:06
175.45.176.0,29020,149.171.126.6,53,udp,CON,0.001098,146,178,31,29,0,0,dns,531876.125,648451.75,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424219886,1424219886,0.01,0.007,0.0,0.0,0.0,0,0,,, ,9,9,2,2,2,1,3,Benign,0,2015-02-18 00:38:06
59.166.0.8,7610,149.171.126.9,111,udp,CON,0.004625,568,312,31,29,0,0,-,736864.875,404756.75,4,4,0,0,0,0,142,78,0,0,1.685508,1.426706,1424219886,1424219886,1.198333,1.015333,0.0,0.0,0.0,0,0,,, ,4,4,3,2,1,1,2,Benign,0,2015-02-18 00:38:06
175.45.176.2,32821,149.171.126.4,53,udp,CON,0.001077,132,164,31,29,0,0,dns,490250.6875,609099.3125,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424219886,1424219886,0.009,0.007,0.0,0.0,0.0,0,0,,, ,3,10,1,1,1,1,2,Benign,0,2015-02-18 00:38:06
175.45.176.0,24013,149.171.126.1,53,udp,CON,0.00118,146,178,31,29,0,0,dns,494915.25,603389.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424219887,1424219887,0.008,0.007,0.0,0.0,0.0,0,0,,, ,9,8,1,2,2,1,3,Benign,0,2015-02-18 00:38:07
59.166.0.6,35329,149.171.126.6,53,udp,CON,0.001135,146,178,31,29,0,0,dns,514537.4375,627312.75,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424219887,1424219887,0.009,0.007,0.0,0.0,0.0,0,0,,, ,5,9,1,1,1,1,2,Benign,0,2015-02-18 00:38:07
175.45.176.0,60640,149.171.126.8,53,udp,CON,0.001104,132,164,31,29,0,0,dns,478260.8438,594202.875,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424219887,1424219887,0.008,0.007,0.0,0.0,0.0,0,0,,, ,9,7,1,2,2,1,1,Benign,0,2015-02-18 00:38:07
59.166.0.7,36742,149.171.126.2,53,udp,CON,0.001131,132,164,31,29,0,0,dns,466843.5,580017.6875,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424219887,1424219887,0.009,0.007,0.0,0.0,0.0,0,0,,, ,1,1,1,1,1,1,1,Benign,0,2015-02-18 00:38:07
175.45.176.3,58064,149.171.126.6,53,udp,CON,0.0011,132,164,31,29,0,0,dns,480000.0,596363.625,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424219887,1424219887,0.009,0.007,0.0,0.0,0.0,0,0,,, ,3,1,1,1,1,1,1,Benign,0,2015-02-18 00:38:07
175.45.176.2,2269,149.171.126.9,111,udp,CON,0.004601,568,312,31,29,0,0,-,740708.5625,406868.0938,4,4,0,0,0,0,142,78,0,0,1.669245,1.434719,1424219888,1424219888,1.186333,1.021,0.0,0.0,0.0,0,0,,, ,7,2,2,2,1,1,3,Benign,0,2015-02-18 00:38:08
175.45.176.3,12261,149.171.126.0,53,udp,CON,0.001052,130,162,31,29,0,0,dns,494296.5938,615969.625,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424219888,1424219888,0.008,0.007,0.0,0.0,0.0,0,0,,, ,3,3,2,2,2,1,2,Benign,0,2015-02-18 00:38:08
175.45.176.2,3906,149.171.126.9,30239,udp,CON,0.001678,528,304,31,29,0,0,-,1887961.875,1087008.375,4,4,0,0,0,0,132,76,0,0,0.616834,0.273187,1424219888,1424219888,0.440667,0.197667,0.0,0.0,0.0,0,0,,, ,7,2,2,2,1,1,3,Benign,0,2015-02-18 00:38:08
59.166.0.6,38552,149.171.126.3,53,udp,CON,0.001084,146,178,31,29,0,0,dns,538745.375,656826.5625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424219888,1424219888,0.009,0.007,0.0,0.0,0.0,0,0,,, ,3,3,2,2,2,1,1,Benign,0,2015-02-18 00:38:08
175.45.176.1,13475,149.171.126.5,53,udp,CON,0.001088,130,162,31,29,0,0,dns,477941.1563,595588.25,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424219888,1424219888,0.009,0.006,0.0,0.0,0.0,0,0,,, ,2,2,2,2,2,2,2,Benign,0,2015-02-18 00:38:08
175.45.176.1,13475,149.171.126.5,53,udp,CON,0.001088,130,162,31,29,0,0,dns,477941.1563,595588.25,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424219888,1424219888,0.009,0.006,0.0,0.0,0.0,0,0,,, ,2,2,2,2,2,2,2,Benign,0,2015-02-18 00:38:08
175.45.176.3,1861,149.171.126.4,53,udp,CON,0.001086,146,178,31,29,0,0,dns,537753.25,655616.9375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424219888,1424219888,0.008,0.007,0.0,0.0,0.0,0,0,,, ,3,1,1,2,2,1,3,Benign,0,2015-02-18 00:38:08
59.166.0.9,33883,149.171.126.3,53,udp,CON,0.001089,146,178,31,29,0,0,dns,536271.8125,653810.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424219888,1424219888,0.009,0.007,0.0,0.0,0.0,0,0,,, ,2,3,2,1,1,1,1,Benign,0,2015-02-18 00:38:08
59.166.0.6,10015,149.171.126.0,53,udp,CON,0.001052,146,178,31,29,0,0,dns,555133.0625,676806.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424219888,1424219888,0.009,0.006,0.0,0.0,0.0,0,0,,, ,3,3,2,2,2,1,1,Benign,0,2015-02-18 00:38:08
175.45.176.2,30357,149.171.126.16,25,tcp,FIN,0.644901,2716,1106,254,252,6,6,smtp,31831.24414,12863.99023,18,16,255,255,2562552489,1202459092,151,69,0,0,1887.531046,48.669301,1424219888,1424219888,36.945471,41.989668,0.032706,0.015047,0.017659,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,2015-02-18 00:38:08
175.45.176.3,53061,149.171.126.14,111,tcp,FIN,4.075614,564,354,254,252,2,1,-,997.150391,608.497253,10,8,255,255,1364313832,711326774,56,44,0,0,31220.28238,936.183188,1424219883,1424219888,452.846,579.742687,0.05718,0.008706,0.048474,0,1,,, ,1,1,1,1,1,1,1, Reconnaissance ,1,2015-02-18 00:38:03
59.166.0.9,45271,149.171.126.0,6881,tcp,FIN,0.336135,1540,1644,31,29,4,4,-,34367.14453,36961.33984,16,18,255,255,2269910953,3150271885,96,91,0,0,1869.911184,57.181262,1424219889,1424219889,22.382733,22.373801,0.000639,0.000519,0.00012,0,0,,, ,11,5,11,19,11,1,7,Benign,0,2015-02-18 00:38:09
175.45.176.0,56113,149.171.126.0,80,tcp,FIN,1.816583,1052,824,31,29,2,2,http,4055.966553,3267.67334,8,10,255,255,2044518704,2045695605,132,82,1,83,20127.74191,528.553937,1424219887,1424219889,245.212857,201.781672,0.000671,0.000544,0.000127,0,0,1.0,, ,5,5,11,5,5,1,1,Benign,0,2015-02-18 00:38:07
59.166.0.5,11330,149.171.126.8,80,tcp,FIN,4.593804,1052,824,31,29,2,2,http,1603.899536,1292.175293,8,10,255,255,2574099923,2575194768,132,82,1,83,52750.16679,1442.10975,1424219884,1424219889,656.095,510.360125,0.000692,0.000559,0.000133,0,0,1.0,, ,6,6,9,11,6,1,2,Benign,0,2015-02-18 00:38:04
59.166.0.8,64108,149.171.126.5,80,tcp,FIN,15.048877,1052,824,31,29,2,2,http,489.604645,394.448029,8,10,255,255,506970224,508126771,132,82,1,83,179296.3829,4721.9385,1424219874,1424219889,2149.6665,1672.03525,0.000698,0.000554,0.000144,0,0,1.0,, ,5,7,13,5,5,1,1,Benign,0,2015-02-18 00:37:54
175.45.176.1,26551,149.171.126.9,80,tcp,FIN,5.535771,1052,824,31,29,2,2,http,1330.97998,1072.298706,8,10,255,255,4121584103,1973107493,132,82,1,83,64496.12397,1696.72525,1424219883,1424219889,789.546732,615.023125,0.000701,0.000559,0.000142,0,0,1.0,, ,8,6,6,9,8,1,1,Benign,0,2015-02-18 00:38:03
175.45.176.2,59214,149.171.126.6,80,tcp,FIN,20.262241,1052,824,31,29,2,2,http,363.632019,292.95871,8,10,255,255,1741935912,1743038625,132,82,1,83,242102.8288,6366.823,1424219869,1424219889,2894.550786,2251.29925,0.000689,0.00054,0.000149,0,0,1.0,, ,8,7,7,14,8,1,3,Benign,0,2015-02-18 00:37:49
175.45.176.3,23106,149.171.126.4,80,tcp,FIN,23.945032,1052,824,31,29,2,2,http,307.704742,247.901108,8,10,255,255,3754808330,3760223890,132,82,1,83,285603.7858,7517.3625,1424219865,1424219889,3420.597214,2660.495,0.000721,0.000568,0.000153,0,0,1.0,, ,8,4,14,10,8,1,3,Benign,0,2015-02-18 00:37:45
175.45.176.2,32511,149.171.126.9,80,tcp,FIN,25.146973,1052,824,31,29,2,2,http,292.997498,236.052277,8,10,255,255,889420030,890600041,132,82,1,83,299911.2116,8308.2,1424219864,1424219889,3592.336,3143.2995,0.000732,0.000574,0.000158,0,0,1.0,, ,8,6,6,14,8,1,3,Benign,0,2015-02-18 00:37:44
59.166.0.4,52466,149.171.126.6,80,tcp,FIN,27.286858,1052,824,31,29,2,2,http,270.020111,217.540619,8,10,255,255,4102290167,4103575079,132,82,1,83,322916.7532,8511.368,1424219862,1424219889,3895.967286,3031.80525,0.000764,0.000598,0.000166,0,0,4.0,, ,5,7,7,5,5,1,1,Benign,0,2015-02-18 00:37:42
