alpha_anom,mode,attack,run_id,Radius,normal_pull_lambda
0,incremental,Generic,2025-12-28T12-55-35_incremental_yb4awigy,0.25,0.01
0,incremental,Generic,2025-12-28T12-59-24_incremental_ua06i0fx,0.25,0.1
0,incremental,Generic,2025-12-28T13-03-15_incremental_w561llc7,0.5,0.01
0,incremental,Generic,2025-12-28T13-07-05_incremental_py10nz8n,0.5,0.1
0,incremental,Generic,2025-12-28T13-10-57_incremental_onnhzcuh,1.0,0.01
0,incremental,Generic,2025-12-28T13-14-47_incremental_hk33coo7,1.0,0.1
0,incremental,Generic,2025-12-28T13-18-37_incremental_g7bs95x1,2.0,0.01
0,incremental,Generic,2025-12-28T13-22-25_incremental_xhlxzmnd,2.0,0.1
0,incremental,Generic,2025-12-28T13-26-17_incremental_r4e1mf20,,0.01
0,incremental,Generic,2025-12-28T13-30-08_incremental_3lbeoqyg,,0.1
0,incremental,Generic,2025-12-28T13-33-56_incremental_x0tx838s,0.25,0.01
0,incremental,Generic,2025-12-28T13-37-55_incremental_bjbpo73i,0.25,0.1
0,incremental,Generic,2025-12-28T13-41-46_incremental_wwc7gmj3,0.5,0.01
0,incremental,Generic,2025-12-28T13-45-37_incremental_hgmwal3l,0.5,0.1
0,incremental,Generic,2025-12-28T13-49-31_incremental_xv4gujrh,1.0,0.01
0,incremental,Generic,2025-12-28T13-53-21_incremental_jcaaa12i,1.0,0.1
0,incremental,Generic,2025-12-28T13-57-18_incremental_t1vg2tbq,2.0,0.01
0,incremental,Generic,2025-12-28T14-01-11_incremental_1845kq1o,2.0,0.1
0,incremental,Generic,2025-12-28T14-04-59_incremental_n5xc731t,,0.01
0,incremental,Generic,2025-12-28T14-08-44_incremental_76ukm4si,,0.1
0,incremental,Generic,2025-12-28T14-12-25_incremental_rurpz1p8,0.25,0.01
0,incremental,Generic,2025-12-28T14-16-16_incremental_5t9kzzvk,0.25,0.1
0,incremental,Generic,2025-12-28T14-20-05_incremental_ybsws6qb,0.5,0.01
0,incremental,Generic,2025-12-28T14-23-55_incremental_vkm118au,0.5,0.1
0,incremental,Generic,2025-12-28T14-27-44_incremental_4mlfzcgw,1.0,0.01
0,incremental,Generic,2025-12-28T14-31-32_incremental_dxi2nukd,1.0,0.1
0,incremental,Generic,2025-12-28T14-35-20_incremental_06vnu22v,2.0,0.01
0,incremental,Generic,2025-12-28T14-39-17_incremental_bgd3im2g,2.0,0.1
0,incremental,Reconnaissance,2025-12-28T14-43-07_incremental_p2lzrgiq,,0.01
0,incremental,Reconnaissance,2025-12-28T14-46-53_incremental_jg5boyef,,0.1
0,incremental,Reconnaissance,2025-12-28T14-50-37_incremental_6q1pk5mw,0.25,0.01
0,incremental,Reconnaissance,2025-12-28T14-54-30_incremental_lpkk4re1,0.25,0.1
0,incremental,Reconnaissance,2025-12-28T14-58-24_incremental_a56wejub,0.5,0.01
0,incremental,Reconnaissance,2025-12-28T15-02-17_incremental_hep7pgim,0.5,0.1
0,incremental,Reconnaissance,2025-12-28T15-06-06_incremental_jmt0vqvv,1.0,0.01
0,incremental,Reconnaissance,2025-12-28T15-09-54_incremental_k6gioeyb,1.0,0.1
0,incremental,Reconnaissance,2025-12-28T15-13-41_incremental_3143udtg,2.0,0.01
0,incremental,Reconnaissance,2025-12-28T15-17-33_incremental_i5v0bzh1,2.0,0.1
0,incremental,Reconnaissance,2025-12-28T15-21-32_incremental_yw0dn9zm,,0.01
0,incremental,Reconnaissance,2025-12-28T15-25-22_incremental_pmanu86u,,0.1
0,incremental,Reconnaissance,2025-12-28T15-29-08_incremental_ouoz7obw,0.25,0.01
0,incremental,Reconnaissance,2025-12-28T15-32-57_incremental_qwfvr2or,0.25,0.1
0,incremental,Reconnaissance,2025-12-28T15-36-51_incremental_cjd6gice,0.5,0.01
0,incremental,Reconnaissance,2025-12-28T15-40-42_incremental_1zsqcme9,0.5,0.1
0,incremental,Reconnaissance,2025-12-28T15-44-36_incremental_ndmhm8md,1.0,0.01
0,incremental,Reconnaissance,2025-12-28T15-48-30_incremental_pxc66wnr,1.0,0.1
0,incremental,Reconnaissance,2025-12-28T15-52-22_incremental_5i35x7bl,2.0,0.01
0,incremental,Reconnaissance,2025-12-28T15-56-14_incremental_2aot1i09,2.0,0.1
0,incremental,Reconnaissance,2025-12-28T16-00-17_incremental_lfjmmark,,0.01
0,incremental,Reconnaissance,2025-12-28T16-04-27_incremental_8h1a9zzp,,0.1
0,incremental,Reconnaissance,2025-12-28T16-08-22_incremental_cbqy82yz,0.25,0.01
0,incremental,Reconnaissance,2025-12-28T16-12-26_incremental_o9csmyhs,0.25,0.1
0,incremental,Reconnaissance,2025-12-28T16-16-32_incremental_uqwtgyru,0.5,0.01
0,incremental,Reconnaissance,2025-12-28T16-20-34_incremental_awc8bm24,0.5,0.1
0,incremental,Reconnaissance,2025-12-28T16-24-39_incremental_dzovvgpt,1.0,0.01
0,incremental,Reconnaissance,2025-12-28T16-28-42_incremental_bfdu3wcb,1.0,0.1
0,incremental,Reconnaissance,2025-12-28T16-32-44_incremental_q9dqd8hz,2.0,0.01
0,incremental,Reconnaissance,2025-12-28T16-36-42_incremental_wmp5jt2i,2.0,0.1
0,incremental,Reconnaissance,2025-12-28T16-40-35_incremental_vlgc28kg,,0.01
0,incremental,Reconnaissance,2025-12-28T16-44-22_incremental_hvvnuyey,,0.1
0,incremental,Reconnaissance,2025-12-28T16-48-07_incremental_0tueughg,0.25,0.01
0,incremental,Reconnaissance,2025-12-28T16-51-56_incremental_cd2o0w84,0.25,0.1
0,incremental,Reconnaissance,2025-12-28T16-55-57_incremental_kfodkui6,0.5,0.01
0,incremental,Reconnaissance,2025-12-28T17-00-03_incremental_ey080612,0.5,0.1
0,incremental,Reconnaissance,2025-12-28T17-04-17_incremental_1ckci8fq,1.0,0.01
0,incremental,Reconnaissance,2025-12-28T17-08-12_incremental_zxw2pm6k,1.0,0.1
0,incremental,Reconnaissance,2025-12-28T17-11-51_incremental_2yr1rtns,2.0,0.01
0,incremental,Reconnaissance,2025-12-28T17-17-15_incremental_9cp6jpiu,2.0,0.1
0,incremental,Reconnaissance,2025-12-28T17-24-13_incremental_fz6xbl1j,,0.01
0,incremental,Reconnaissance,2025-12-28T17-29-53_incremental_optwoyiy,,0.1
0,incremental,Reconnaissance,2025-12-28T17-36-01_incremental_bof2y19w,0.25,0.01
0,incremental,Reconnaissance,2025-12-28T17-43-01_incremental_gco9fqz5,0.25,0.1
0,incremental,Reconnaissance,2025-12-28T17-51-45_incremental_otgzmc7l,0.5,0.01
0,incremental,Reconnaissance,2025-12-28T18-01-50_incremental_1i5wi5d8,0.5,0.1
0,incremental,Reconnaissance,2025-12-28T18-11-30_incremental_dzcym4wp,1.0,0.01
0,incremental,Reconnaissance,2025-12-28T18-21-02_incremental_2gkpgykh,1.0,0.1
0,incremental,Reconnaissance,2025-12-28T18-30-28_incremental_z01sjisu,2.0,0.01
0,incremental,Reconnaissance,2025-12-28T18-38-30_incremental_nn5fmdnm,2.0,0.1
0,incremental,Shellcode,2025-12-28T18-48-20_incremental_bknebxdd,,0.01
0,incremental,Shellcode,2025-12-28T18-58-08_incremental_jzgb2w17,,0.1
0,incremental,Shellcode,2025-12-28T19-07-29_incremental_mms3ff7i,0.25,0.01
0,incremental,Shellcode,2025-12-28T19-16-29_incremental_8cawxoxs,0.25,0.1
0,incremental,Shellcode,2025-12-28T19-26-03_incremental_dn374j7s,0.5,0.01
0,incremental,Shellcode,2025-12-28T19-34-54_incremental_wi2tnlmy,0.5,0.1
0,incremental,Shellcode,2025-12-28T19-43-28_incremental_1csa0rqg,1.0,0.01
0,incremental,Shellcode,2025-12-28T19-52-24_incremental_2niuop4p,1.0,0.1
0,incremental,Shellcode,2025-12-28T20-00-52_incremental_opvdqtco,2.0,0.01
0,incremental,Shellcode,2025-12-28T20-09-51_incremental_wyy3m4o0,2.0,0.1
0,incremental,Shellcode,2025-12-28T20-19-25_incremental_vt3147wg,,0.01
0,incremental,Shellcode,2025-12-28T20-28-31_incremental_fzsxi1p6,,0.1
0,incremental,Shellcode,2025-12-28T20-37-35_incremental_32kxqckk,0.25,0.01
0,incremental,Shellcode,2025-12-28T20-46-55_incremental_ii4dsd19,0.25,0.1
0,incremental,Shellcode,2025-12-28T20-55-09_incremental_4j6hrrna,0.5,0.01
0,incremental,Shellcode,2025-12-28T20-59-06_incremental_ec9ky8tn,0.5,0.1
0,incremental,Shellcode,2025-12-28T21-03-30_incremental_ew5lsug9,1.0,0.01
0,incremental,Shellcode,2025-12-28T21-07-12_incremental_yi0v0px6,1.0,0.1
0,incremental,Shellcode,2025-12-28T21-10-39_incremental_bgdvk3wi,2.0,0.01
0,incremental,Shellcode,2025-12-28T21-14-09_incremental_9la2vsqh,2.0,0.1
0,incremental,Shellcode,2025-12-28T21-17-55_incremental_f91q166i,,0.01
0,incremental,Shellcode,2025-12-28T21-21-39_incremental_ruv6row3,,0.1
0,incremental,Shellcode,2025-12-28T21-25-31_incremental_htsiewqk,0.25,0.01
0,incremental,Shellcode,2025-12-28T21-29-03_incremental_rx1arl3f,0.25,0.1
0,incremental,Shellcode,2025-12-28T21-32-37_incremental_hearcl5n,0.5,0.01
0,incremental,Shellcode,2025-12-28T21-36-17_incremental_wqhom3oc,0.5,0.1
0,incremental,Shellcode,2025-12-28T21-40-02_incremental_dbrnqgm0,1.0,0.01
0,incremental,Shellcode,2025-12-28T21-43-40_incremental_827th8df,1.0,0.1
0,incremental,Shellcode,2025-12-28T21-47-19_incremental_amq8u6af,2.0,0.01
0,incremental,Shellcode,2025-12-28T21-51-15_incremental_yswrz6z8,2.0,0.1
0,incremental,Shellcode,2025-12-28T21-55-09_incremental_vrhmncjg,,0.01
0,incremental,Shellcode,2025-12-28T21-58-50_incremental_uo2kn196,,0.1
0,incremental,Shellcode,2025-12-28T22-02-30_incremental_kit1ksf9,0.25,0.01
0,incremental,Shellcode,2025-12-28T22-06-27_incremental_tv0ef5b1,0.25,0.1
0,incremental,Shellcode,2025-12-28T22-10-15_incremental_6v19fhch,0.5,0.01
0,incremental,Shellcode,2025-12-28T22-13-44_incremental_jarqyr9v,0.5,0.1
0,incremental,Shellcode,2025-12-28T22-17-23_incremental_zd8oh8go,1.0,0.01
0,incremental,Shellcode,2025-12-28T22-21-29_incremental_3gdjpq4f,1.0,0.1
0,incremental,Shellcode,2025-12-28T22-24-45_incremental_l9f2x72r,2.0,0.01
0,incremental,Shellcode,2025-12-28T22-28-03_incremental_kb49jscz,2.0,0.1
0,incremental,Shellcode,2025-12-28T22-31-20_incremental_jgr8ttyr,,0.01
0,incremental,Shellcode,2025-12-28T22-35-10_incremental_02p42f6a,,0.1
0,incremental,Shellcode,2025-12-28T22-38-50_incremental_a32hz02i,0.25,0.01
0,incremental,Shellcode,2025-12-28T22-42-51_incremental_6mo815vh,0.25,0.1
0,incremental,Shellcode,2025-12-28T22-47-00_incremental_etld1h3v,0.5,0.01
0,incremental,Shellcode,2025-12-28T22-51-13_incremental_k7ujnzj9,0.5,0.1
0,incremental,Shellcode,2025-12-28T22-55-29_incremental_a47ky1jj,1.0,0.01
0,incremental,Shellcode,2025-12-28T23-01-49_incremental_wjbuvvp1,1.0,0.1
0,incremental,Shellcode,2025-12-28T23-11-35_incremental_sfcygwxc,2.0,0.01
0,incremental,Shellcode,2025-12-28T23-18-39_incremental_654xy3tn,2.0,0.1
