Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Proto,Timestamp,class,attack_label
59.166.0.3,5670,149.171.126.1,80,tcp,2015-01-22 19:45:17,Benign,0
59.166.0.4,44223,149.171.126.2,53,udp,2015-01-22 19:45:17,Benign,0
59.166.0.4,53396,149.171.126.1,5190,tcp,2015-01-22 19:45:17,Benign,0
59.166.0.2,10062,149.171.126.4,61834,tcp,2015-01-22 19:45:17,Benign,0
59.166.0.2,5583,149.171.126.4,53,udp,2015-01-22 19:45:17,Benign,0
59.166.0.0,45547,149.171.126.7,21,tcp,2015-01-22 19:45:17,Benign,0
59.166.0.0,39018,149.171.126.4,53,udp,2015-01-22 19:45:18,Benign,0
59.166.0.1,50394,149.171.126.4,53,udp,2015-01-22 19:45:18,Benign,0
59.166.0.3,9544,149.171.126.8,6881,tcp,2015-01-22 19:45:17,Benign,0
59.166.0.0,21663,149.171.126.2,19758,tcp,2015-01-22 19:45:18,Benign,0
59.166.0.2,37236,149.171.126.0,25,tcp,2015-01-22 19:45:18,Benign,0
59.166.0.6,58999,149.171.126.6,65515,tcp,2015-01-22 19:45:18,Benign,0
59.166.0.7,60954,149.171.126.2,53,udp,2015-01-22 19:45:18,Benign,0
59.166.0.2,50699,149.171.126.1,80,tcp,2015-01-22 19:45:17,Benign,0
59.166.0.0,39606,149.171.126.7,61834,tcp,2015-01-22 19:45:18,Benign,0
59.166.0.4,17004,149.171.126.9,61630,tcp,2015-01-22 19:45:18,Benign,0
59.166.0.4,62893,149.171.126.6,35939,tcp,2015-01-22 19:45:18,Benign,0
59.166.0.6,60504,149.171.126.4,22776,tcp,2015-01-22 19:45:18,Benign,0
59.166.0.1,27856,149.171.126.5,80,tcp,2015-01-22 19:44:38,Benign,0
59.166.0.2,27577,149.171.126.7,5190,tcp,2015-01-22 19:45:18,Benign,0
59.166.0.0,31420,149.171.126.4,53,udp,2015-01-22 19:45:18,Benign,0
59.166.0.4,60091,149.171.126.2,5190,tcp,2015-01-22 19:45:18,Benign,0
59.166.0.0,40530,149.171.126.5,49439,tcp,2015-01-22 19:45:18,Benign,0
59.166.0.0,41650,149.171.126.5,31010,tcp,2015-01-22 19:45:18,Benign,0
59.166.0.7,1405,149.171.126.9,80,tcp,2015-01-22 19:44:37,Benign,0
59.166.0.3,38137,149.171.126.8,6881,tcp,2015-01-22 19:45:17,Benign,0
59.166.0.0,1732,149.171.126.7,18666,tcp,2015-01-22 19:45:18,Benign,0
59.166.0.2,35726,149.171.126.3,53,udp,2015-01-22 19:45:18,Benign,0
59.166.0.5,25198,149.171.126.5,25,tcp,2015-01-22 19:45:18,Benign,0
59.166.0.5,22741,149.171.126.6,53,udp,2015-01-22 19:45:18,Benign,0
59.166.0.0,13686,149.171.126.4,53,udp,2015-01-22 19:45:19,Benign,0
59.166.0.6,8724,149.171.126.1,22,tcp,2015-01-22 19:45:19,Benign,0
10.40.85.1,0,224.0.0.5,0,ospf,2015-01-22 19:44:29,Benign,0
10.40.182.1,0,224.0.0.5,0,ospf,2015-01-22 19:44:29,Benign,0
10.40.85.1,0,224.0.0.5,0,ospf,2015-01-22 19:44:29,Benign,0
59.166.0.0,10915,149.171.126.5,21,tcp,2015-01-22 19:45:18,Benign,0
59.166.0.4,10822,149.171.126.8,7455,tcp,2015-01-22 19:45:19,Benign,0
59.166.0.6,10782,149.171.126.9,5190,tcp,2015-01-22 19:45:19,Benign,0
59.166.0.6,46603,149.171.126.1,53,udp,2015-01-22 19:45:19,Benign,0
59.166.0.0,52565,149.171.126.1,80,tcp,2015-01-22 19:45:18,Benign,0
59.166.0.7,54285,149.171.126.9,80,tcp,2015-01-22 19:45:18,Benign,0
59.166.0.8,36682,149.171.126.5,143,tcp,2015-01-22 19:45:19,Benign,0
59.166.0.3,41226,149.171.126.8,6881,tcp,2015-01-22 19:45:17,Benign,0
59.166.0.8,15722,149.171.126.5,53,udp,2015-01-22 19:45:19,Benign,0
59.166.0.4,44168,149.171.126.1,24485,tcp,2015-01-22 19:45:19,Benign,0
59.166.0.1,32824,149.171.126.1,25,tcp,2015-01-22 19:45:18,Benign,0
59.166.0.6,8724,149.171.126.1,22,tcp,2015-01-22 19:45:19,Benign,0
59.166.0.3,14608,149.171.126.7,80,tcp,2015-01-22 19:45:17,Benign,0
59.166.0.0,13772,149.171.126.5,14724,tcp,2015-01-22 19:45:18,Benign,0
59.166.0.2,52412,149.171.126.8,53,udp,2015-01-22 19:45:19,Benign,0
59.166.0.6,5114,149.171.126.9,53,udp,2015-01-22 19:45:19,Benign,0
10.40.182.1,0,224.0.0.5,0,ospf,2015-01-22 19:44:29,Benign,0
59.166.0.2,47851,149.171.126.2,80,tcp,2015-01-22 19:45:19,Benign,0
59.166.0.0,17614,149.171.126.1,111,udp,2015-01-22 19:45:20,Benign,0
59.166.0.0,63097,149.171.126.1,38285,udp,2015-01-22 19:45:20,Benign,0
59.166.0.5,1413,149.171.126.1,111,udp,2015-01-22 19:45:20,Benign,0
59.166.0.6,56374,149.171.126.3,53,udp,2015-01-22 19:45:20,Benign,0
59.166.0.2,55785,149.171.126.0,5190,tcp,2015-01-22 19:45:20,Benign,0
59.166.0.6,33304,149.171.126.4,5190,tcp,2015-01-22 19:45:20,Benign,0
59.166.0.6,53853,149.171.126.8,43267,tcp,2015-01-22 19:45:20,Benign,0
59.166.0.7,1244,149.171.126.8,53,udp,2015-01-22 19:45:20,Benign,0
59.166.0.6,59016,149.171.126.2,80,tcp,2015-01-22 19:44:40,Benign,0
59.166.0.6,33400,149.171.126.8,61834,tcp,2015-01-22 19:45:20,Benign,0
59.166.0.0,15566,149.171.126.0,80,tcp,2015-01-22 19:45:19,Benign,0
59.166.0.5,29226,149.171.126.1,53,udp,2015-01-22 19:45:20,Benign,0
59.166.0.6,31449,149.171.126.8,57753,tcp,2015-01-22 19:45:20,Benign,0
59.166.0.7,37902,149.171.126.3,5190,tcp,2015-01-22 19:45:19,Benign,0
59.166.0.0,20285,149.171.126.1,62916,tcp,2015-01-22 19:45:20,Benign,0
59.166.0.6,51968,149.171.126.8,21,tcp,2015-01-22 19:45:20,Benign,0
59.166.0.3,6703,149.171.126.8,6881,tcp,2015-01-22 19:45:17,Benign,0
59.166.0.1,32045,149.171.126.1,53,udp,2015-01-22 19:45:20,Benign,0
59.166.0.1,48055,149.171.126.3,31010,tcp,2015-01-22 19:45:20,Benign,0
59.166.0.5,23358,149.171.126.6,57499,tcp,2015-01-22 19:45:20,Benign,0
59.166.0.5,60652,149.171.126.0,58777,tcp,2015-01-22 19:45:20,Benign,0
59.166.0.8,28008,149.171.126.6,60563,tcp,2015-01-22 19:45:20,Benign,0
59.166.0.6,42438,149.171.126.1,80,tcp,2015-01-22 19:45:19,Benign,0
59.166.0.3,45516,149.171.126.8,6881,tcp,2015-01-22 19:45:17,Benign,0
59.166.0.5,50638,149.171.126.4,25,tcp,2015-01-22 19:45:20,Benign,0
59.166.0.5,14770,149.171.126.9,5190,tcp,2015-01-22 19:45:19,Benign,0
59.166.0.5,50638,149.171.126.4,25,tcp,2015-01-22 19:45:20,Benign,0
59.166.0.5,60297,149.171.126.1,65120,tcp,2015-01-22 19:45:20,Benign,0
59.166.0.5,21267,149.171.126.1,1689,udp,2015-01-22 19:45:20,Benign,0
59.166.0.6,56374,149.171.126.3,53,udp,2015-01-22 19:45:20,Benign,0
59.166.0.8,25670,149.171.126.9,60125,tcp,2015-01-22 19:45:20,Benign,0
59.166.0.1,3769,149.171.126.3,14724,tcp,2015-01-22 19:45:21,Benign,0
59.166.0.4,12595,149.171.126.7,53,udp,2015-01-22 19:45:21,Benign,0
59.166.0.6,34658,149.171.126.3,40931,tcp,2015-01-22 19:45:21,Benign,0
59.166.0.0,17938,149.171.126.4,5190,tcp,2015-01-22 19:45:21,Benign,0
59.166.0.2,10650,149.171.126.1,53,udp,2015-01-22 19:45:21,Benign,0
59.166.0.5,35301,149.171.126.6,40264,tcp,2015-01-22 19:45:21,Benign,0
59.166.0.7,49790,149.171.126.4,31010,tcp,2015-01-22 19:45:21,Benign,0
59.166.0.6,10489,149.171.126.3,8448,tcp,2015-01-22 19:45:21,Benign,0
59.166.0.6,13688,149.171.126.3,35123,tcp,2015-01-22 19:45:21,Benign,0
59.166.0.1,4858,149.171.126.2,24616,udp,2015-01-22 19:45:21,Benign,0
59.166.0.2,5593,149.171.126.6,43745,tcp,2015-01-22 19:45:21,Benign,0
59.166.0.2,7340,149.171.126.3,5174,tcp,2015-01-22 19:45:21,Benign,0
59.166.0.6,44694,149.171.126.1,42987,tcp,2015-01-22 19:45:21,Benign,0
59.166.0.8,34785,149.171.126.5,5190,tcp,2015-01-22 19:45:21,Benign,0
59.166.0.1,46843,149.171.126.3,49439,tcp,2015-01-22 19:45:20,Benign,0
59.166.0.1,6030,149.171.126.2,48701,tcp,2015-01-22 19:45:21,Benign,0
59.166.0.3,8607,149.171.126.8,6881,tcp,2015-01-22 19:45:17,Benign,0
59.166.0.1,1035,149.171.126.3,21,tcp,2015-01-22 19:45:20,Benign,0
59.166.0.1,3476,149.171.126.2,111,udp,2015-01-22 19:45:21,Benign,0
59.166.0.5,11355,149.171.126.6,111,udp,2015-01-22 19:45:21,Benign,0
59.166.0.5,12791,149.171.126.6,10310,udp,2015-01-22 19:45:21,Benign,0
59.166.0.4,19371,149.171.126.7,15016,tcp,2015-01-22 19:45:21,Benign,0
59.166.0.1,1712,149.171.126.9,22,tcp,2015-01-22 19:45:22,Benign,0
59.166.0.4,20938,149.171.126.6,5190,tcp,2015-01-22 19:45:22,Benign,0
59.166.0.5,51806,149.171.126.7,111,udp,2015-01-22 19:45:22,Benign,0
59.166.0.8,32285,149.171.126.7,53,udp,2015-01-22 19:45:22,Benign,0
59.166.0.2,59209,149.171.126.7,5190,tcp,2015-01-22 19:45:22,Benign,0
59.166.0.7,43229,149.171.126.4,14724,tcp,2015-01-22 19:45:22,Benign,0
59.166.0.7,46805,149.171.126.4,21,tcp,2015-01-22 19:45:20,Benign,0
59.166.0.2,2606,149.171.126.1,5190,tcp,2015-01-22 19:45:22,Benign,0
59.166.0.6,54679,149.171.126.2,20601,tcp,2015-01-22 19:45:22,Benign,0
59.166.0.2,35159,149.171.126.3,80,tcp,2015-01-22 19:45:21,Benign,0
59.166.0.4,20845,149.171.126.5,62932,tcp,2015-01-22 19:45:22,Benign,0
59.166.0.7,4501,149.171.126.4,49439,tcp,2015-01-22 19:45:21,Benign,0
59.166.0.4,27167,149.171.126.6,5190,tcp,2015-01-22 19:45:22,Benign,0
59.166.0.5,32931,149.171.126.7,50998,tcp,2015-01-22 19:45:22,Benign,0
59.166.0.7,28406,149.171.126.9,53,udp,2015-01-22 19:45:22,Benign,0
59.166.0.9,4848,149.171.126.0,5190,tcp,2015-01-22 19:45:22,Benign,0
59.166.0.4,14408,149.171.126.2,80,tcp,2015-01-22 19:45:21,Benign,0
59.166.0.5,31781,149.171.126.7,58102,udp,2015-01-22 19:45:22,Benign,0
59.166.0.6,28611,149.171.126.7,26667,tcp,2015-01-22 19:45:22,Benign,0
59.166.0.8,1372,149.171.126.9,80,tcp,2015-01-22 19:45:22,Benign,0
59.166.0.2,17807,149.171.126.0,111,udp,2015-01-22 19:45:23,Benign,0
59.166.0.9,34546,149.171.126.4,8538,udp,2015-01-22 19:45:23,Benign,0
59.166.0.4,1752,149.171.126.8,53,udp,2015-01-22 19:45:23,Benign,0
59.166.0.5,63804,149.171.126.5,25,tcp,2015-01-22 19:45:23,Benign,0
59.166.0.7,14100,149.171.126.0,53,udp,2015-01-22 19:45:23,Benign,0
59.166.0.7,23181,149.171.126.4,5190,tcp,2015-01-22 19:45:23,Benign,0
59.166.0.1,17264,149.171.126.3,37641,tcp,2015-01-22 19:45:23,Benign,0
59.166.0.2,7353,149.171.126.5,5190,tcp,2015-01-22 19:45:23,Benign,0
59.166.0.7,31129,149.171.126.4,80,tcp,2015-01-22 19:45:22,Benign,0
59.166.0.1,62779,149.171.126.7,36284,tcp,2015-01-22 19:45:23,Benign,0
59.166.0.9,16305,149.171.126.4,14884,tcp,2015-01-22 19:45:23,Benign,0
59.166.0.8,34348,149.171.126.6,80,tcp,2015-01-22 19:44:59,Benign,0
59.166.0.8,35641,149.171.126.5,53,udp,2015-01-22 19:45:23,Benign,0
59.166.0.2,63218,149.171.126.0,18540,udp,2015-01-22 19:45:23,Benign,0
59.166.0.5,15957,149.171.126.6,53,udp,2015-01-22 19:45:23,Benign,0
59.166.0.8,44566,149.171.126.6,6844,tcp,2015-01-22 19:45:23,Benign,0
59.166.0.8,45114,149.171.126.4,32750,tcp,2015-01-22 19:45:23,Benign,0
59.166.0.9,13518,149.171.126.4,111,udp,2015-01-22 19:45:23,Benign,0
59.166.0.6,5763,149.171.126.7,3545,tcp,2015-01-22 19:45:24,Benign,0
59.166.0.6,50079,149.171.126.6,26711,tcp,2015-01-22 19:45:24,Benign,0
59.166.0.2,6896,149.171.126.4,5580,tcp,2015-01-22 19:45:24,Benign,0
59.166.0.3,61167,149.171.126.6,1662,tcp,2015-01-22 19:45:24,Benign,0
59.166.0.4,5282,149.171.126.7,53,udp,2015-01-22 19:45:24,Benign,0
59.166.0.6,53526,149.171.126.3,53,udp,2015-01-22 19:45:24,Benign,0
59.166.0.2,1823,149.171.126.0,19009,tcp,2015-01-22 19:45:23,Benign,0
59.166.0.6,49006,149.171.126.9,80,tcp,2015-01-22 19:44:33,Benign,0
59.166.0.8,36184,149.171.126.7,80,tcp,2015-01-22 19:45:23,Benign,0
59.166.0.1,32360,149.171.126.6,53,udp,2015-01-22 19:45:24,Benign,0
59.166.0.8,51545,149.171.126.6,53,udp,2015-01-22 19:45:24,Benign,0
59.166.0.7,47053,149.171.126.0,53,udp,2015-01-22 19:45:24,Benign,0
59.166.0.4,59745,149.171.126.0,80,tcp,2015-01-22 19:45:23,Benign,0
59.166.0.7,37361,149.171.126.6,143,tcp,2015-01-22 19:45:23,Benign,0
59.166.0.3,54580,149.171.126.4,60747,tcp,2015-01-22 19:45:24,Benign,0
59.166.0.5,53630,149.171.126.5,5190,tcp,2015-01-22 19:45:24,Benign,0
59.166.0.9,26110,149.171.126.8,53,udp,2015-01-22 19:45:24,Benign,0
59.166.0.9,27737,149.171.126.1,25,tcp,2015-01-22 19:45:24,Benign,0
59.166.0.1,21803,149.171.126.1,64780,tcp,2015-01-22 19:45:25,Benign,0
59.166.0.2,26720,149.171.126.3,25405,tcp,2015-01-22 19:45:25,Benign,0
59.166.0.4,41118,149.171.126.8,5190,tcp,2015-01-22 19:45:25,Benign,0
59.166.0.7,24213,149.171.126.8,49439,tcp,2015-01-22 19:45:25,Benign,0
59.166.0.4,61113,149.171.126.8,26558,tcp,2015-01-22 19:45:25,Benign,0
59.166.0.6,14638,149.171.126.2,53,udp,2015-01-22 19:45:25,Benign,0
59.166.0.7,22486,149.171.126.8,21,tcp,2015-01-22 19:45:25,Benign,0
59.166.0.7,23418,149.171.126.8,31010,tcp,2015-01-22 19:45:25,Benign,0
59.166.0.6,1930,149.171.126.2,80,tcp,2015-01-22 19:45:24,Benign,0
59.166.0.1,20065,149.171.126.1,53,udp,2015-01-22 19:45:25,Benign,0
59.166.0.1,38531,149.171.126.3,53,udp,2015-01-22 19:45:25,Benign,0
59.166.0.1,64959,149.171.126.9,36588,tcp,2015-01-22 19:45:25,Benign,0
59.166.0.7,64795,149.171.126.4,53,udp,2015-01-22 19:45:25,Benign,0
59.166.0.8,31700,149.171.126.9,80,tcp,2015-01-22 19:45:24,Benign,0
59.166.0.1,59305,149.171.126.8,65424,tcp,2015-01-22 19:45:25,Benign,0
59.166.0.7,17360,149.171.126.1,22,tcp,2015-01-22 19:45:25,Benign,0
59.166.0.7,60877,149.171.126.8,14724,tcp,2015-01-22 19:45:25,Benign,0
59.166.0.7,64795,149.171.126.4,53,udp,2015-01-22 19:45:25,Benign,0
59.166.0.6,1930,149.171.126.2,80,tcp,2015-01-22 19:45:24,Benign,0
59.166.0.1,1222,149.171.126.2,80,tcp,2015-01-22 19:45:24,Benign,0
59.166.0.7,48834,149.171.126.7,80,tcp,2015-01-22 19:45:24,Benign,0
59.166.0.1,64259,149.171.126.8,8318,tcp,2015-01-22 19:45:25,Benign,0
59.166.0.2,61421,149.171.126.3,59121,udp,2015-01-22 19:45:25,Benign,0
59.166.0.2,62131,149.171.126.3,111,udp,2015-01-22 19:45:25,Benign,0
59.166.0.2,8541,149.171.126.5,42320,tcp,2015-01-22 19:45:24,Benign,0
59.166.0.6,16458,149.171.126.9,80,tcp,2015-01-22 19:45:25,Benign,0
59.166.0.5,10274,149.171.126.2,53,udp,2015-01-22 19:45:26,Benign,0
59.166.0.8,47297,149.171.126.1,53472,tcp,2015-01-22 19:45:26,Benign,0
59.166.0.7,43043,149.171.126.4,53,udp,2015-01-22 19:45:26,Benign,0
59.166.0.4,9909,149.171.126.8,80,tcp,2015-01-22 19:45:17,Benign,0
59.166.0.1,40353,149.171.126.0,80,tcp,2015-01-22 19:45:25,Benign,0
59.166.0.3,27925,149.171.126.3,5190,tcp,2015-01-22 19:45:26,Benign,0
59.166.0.5,42305,149.171.126.1,43188,tcp,2015-01-22 19:45:26,Benign,0
59.166.0.7,56347,149.171.126.6,22,tcp,2015-01-22 19:45:26,Benign,0
59.166.0.8,32362,149.171.126.6,7481,tcp,2015-01-22 19:45:26,Benign,0
59.166.0.4,54587,149.171.126.7,24896,tcp,2015-01-22 19:45:25,Benign,0
59.166.0.2,42193,149.171.126.7,54375,udp,2015-01-22 19:45:26,Benign,0
59.166.0.2,7648,149.171.126.7,42018,tcp,2015-01-22 19:45:26,Benign,0
59.166.0.5,50148,149.171.126.1,111,udp,2015-01-22 19:45:26,Benign,0
59.166.0.5,5476,149.171.126.1,33785,udp,2015-01-22 19:45:26,Benign,0
59.166.0.8,2959,149.171.126.5,25,tcp,2015-01-22 19:45:26,Benign,0
59.166.0.2,3771,149.171.126.7,111,udp,2015-01-22 19:45:26,Benign,0
59.166.0.3,7273,149.171.126.6,80,tcp,2015-01-22 19:45:17,Benign,0
59.166.0.7,42072,149.171.126.8,53,udp,2015-01-22 19:45:26,Benign,0
59.166.0.7,45650,149.171.126.2,25,tcp,2015-01-22 19:45:26,Benign,0
59.166.0.8,47427,149.171.126.2,53,udp,2015-01-22 19:45:26,Benign,0
59.166.0.2,19797,149.171.126.9,53,udp,2015-01-22 19:45:27,Benign,0
59.166.0.9,56282,149.171.126.4,25,tcp,2015-01-22 19:45:27,Benign,0
59.166.0.6,48183,149.171.126.9,80,tcp,2015-01-22 19:45:19,Benign,0
59.166.0.8,14243,149.171.126.2,53,udp,2015-01-22 19:45:27,Benign,0
59.166.0.9,24786,149.171.126.5,53,udp,2015-01-22 19:45:27,Benign,0
59.166.0.2,61476,149.171.126.5,43267,tcp,2015-01-22 19:45:27,Benign,0
59.166.0.9,64540,149.171.126.8,42116,tcp,2015-01-22 19:45:27,Benign,0
59.166.0.1,62209,149.171.126.0,5190,tcp,2015-01-22 19:45:27,Benign,0
59.166.0.2,58373,149.171.126.5,57753,tcp,2015-01-22 19:45:27,Benign,0
59.166.0.9,58995,149.171.126.9,19630,tcp,2015-01-22 19:45:27,Benign,0
59.166.0.5,12057,149.171.126.7,80,tcp,2015-01-22 19:45:26,Benign,0
59.166.0.7,42588,149.171.126.9,80,tcp,2015-01-22 19:45:26,Benign,0
59.166.0.6,59594,149.171.126.3,5190,tcp,2015-01-22 19:45:27,Benign,0
59.166.0.2,52317,149.171.126.1,53,udp,2015-01-22 19:45:28,Benign,0
59.166.0.5,11734,149.171.126.9,53,udp,2015-01-22 19:45:28,Benign,0
59.166.0.6,31719,149.171.126.2,43267,tcp,2015-01-22 19:45:28,Benign,0
59.166.0.0,50172,149.171.126.5,5190,tcp,2015-01-22 19:45:28,Benign,0
59.166.0.6,28413,149.171.126.7,53,udp,2015-01-22 19:45:28,Benign,0
59.166.0.2,21451,149.171.126.5,21,tcp,2015-01-22 19:45:27,Benign,0
59.166.0.6,50268,149.171.126.2,57753,tcp,2015-01-22 19:45:28,Benign,0
59.166.0.7,43476,149.171.126.1,5190,tcp,2015-01-22 19:45:28,Benign,0
59.166.0.2,24466,149.171.126.5,61834,tcp,2015-01-22 19:45:27,Benign,0
59.166.0.8,16011,149.171.126.6,80,tcp,2015-01-22 19:45:27,Benign,0
59.166.0.3,39835,149.171.126.0,5190,tcp,2015-01-22 19:45:28,Benign,0
59.166.0.4,50769,149.171.126.4,25,tcp,2015-01-22 19:45:28,Benign,0
59.166.0.1,34573,149.171.126.2,53,udp,2015-01-22 19:45:28,Benign,0
59.166.0.4,51394,149.171.126.4,53,udp,2015-01-22 19:45:28,Benign,0
59.166.0.5,13442,149.171.126.6,25,tcp,2015-01-22 19:45:28,Benign,0
59.166.0.6,32545,149.171.126.2,61834,tcp,2015-01-22 19:45:28,Benign,0
59.166.0.8,7684,149.171.126.7,5190,tcp,2015-01-22 19:45:28,Benign,0
59.166.0.0,44367,149.171.126.7,53,udp,2015-01-22 19:45:28,Benign,0
59.166.0.6,6507,149.171.126.7,5190,tcp,2015-01-22 19:45:28,Benign,0
59.166.0.0,37966,149.171.126.0,80,tcp,2015-01-22 19:45:28,Benign,0
59.166.0.8,17275,149.171.126.3,37649,tcp,2015-01-22 19:45:29,Benign,0
59.166.0.8,61937,149.171.126.1,53,udp,2015-01-22 19:45:29,Benign,0
59.166.0.6,60916,149.171.126.9,53,udp,2015-01-22 19:45:29,Benign,0
59.166.0.8,27445,149.171.126.3,43267,tcp,2015-01-22 19:45:29,Benign,0
59.166.0.8,37858,149.171.126.3,33989,tcp,2015-01-22 19:45:29,Benign,0
59.166.0.8,58069,149.171.126.3,53,udp,2015-01-22 19:45:29,Benign,0
59.166.0.1,36717,149.171.126.8,80,tcp,2015-01-22 19:45:28,Benign,0
59.166.0.5,25559,149.171.126.4,60389,tcp,2015-01-22 19:45:29,Benign,0
59.166.0.9,28741,149.171.126.8,25,tcp,2015-01-22 19:45:29,Benign,0
59.166.0.5,23316,149.171.126.7,18735,tcp,2015-01-22 19:45:29,Benign,0
59.166.0.6,51483,149.171.126.2,21,tcp,2015-01-22 19:45:28,Benign,0
59.166.0.8,28358,149.171.126.3,61834,tcp,2015-01-22 19:45:29,Benign,0
59.166.0.8,30076,149.171.126.6,143,tcp,2015-01-22 19:45:29,Benign,0
59.166.0.8,26602,149.171.126.3,57753,tcp,2015-01-22 19:45:29,Benign,0
59.166.0.8,9220,149.171.126.9,22,tcp,2015-01-22 19:45:26,Benign,0
59.166.0.1,31127,149.171.126.5,5190,tcp,2015-01-22 19:45:29,Benign,0
59.166.0.4,42732,149.171.126.8,80,tcp,2015-01-22 19:45:24,Benign,0
59.166.0.8,9220,149.171.126.9,22,tcp,2015-01-22 19:45:26,Benign,0
59.166.0.4,50779,149.171.126.4,25381,tcp,2015-01-22 19:45:29,Benign,0
59.166.0.4,52288,149.171.126.8,30875,tcp,2015-01-22 19:45:29,Benign,0
59.166.0.8,34358,149.171.126.7,22960,tcp,2015-01-22 19:45:29,Benign,0
59.166.0.8,62963,149.171.126.1,36279,tcp,2015-01-22 19:45:29,Benign,0
59.166.0.2,22475,149.171.126.1,5190,tcp,2015-01-22 19:45:29,Benign,0
59.166.0.9,26913,149.171.126.5,53,udp,2015-01-22 19:45:29,Benign,0
59.166.0.0,46468,149.171.126.7,111,udp,2015-01-22 19:45:30,Benign,0
59.166.0.1,28421,149.171.126.8,22,tcp,2015-01-22 19:45:27,Benign,0
59.166.0.1,12746,149.171.126.5,38214,tcp,2015-01-22 19:45:30,Benign,0
59.166.0.7,37830,149.171.126.9,53,udp,2015-01-22 19:45:30,Benign,0
59.166.0.0,36718,149.171.126.4,15403,tcp,2015-01-22 19:45:30,Benign,0
59.166.0.0,48942,149.171.126.7,3740,tcp,2015-01-22 19:45:30,Benign,0
59.166.0.0,1949,149.171.126.1,22,tcp,2015-01-22 19:45:27,Benign,0
59.166.0.6,11020,149.171.126.9,45896,tcp,2015-01-22 19:45:30,Benign,0
59.166.0.8,43705,149.171.126.9,53,udp,2015-01-22 19:45:30,Benign,0
59.166.0.8,61434,149.171.126.3,21,tcp,2015-01-22 19:45:29,Benign,0
59.166.0.1,38599,149.171.126.7,38486,tcp,2015-01-22 19:45:30,Benign,0
59.166.0.6,26897,149.171.126.7,80,tcp,2015-01-22 19:45:29,Benign,0
59.166.0.0,37288,149.171.126.1,12545,tcp,2015-01-22 19:45:30,Benign,0
59.166.0.0,40872,149.171.126.2,53,udp,2015-01-22 19:45:30,Benign,0
59.166.0.3,8134,149.171.126.5,5190,tcp,2015-01-22 19:45:30,Benign,0
59.166.0.0,3933,149.171.126.7,54138,udp,2015-01-22 19:45:30,Benign,0
59.166.0.1,2918,149.171.126.1,4745,tcp,2015-01-22 19:45:30,Benign,0
59.166.0.1,4509,149.171.126.8,46531,tcp,2015-01-22 19:45:30,Benign,0
59.166.0.5,12871,149.171.126.5,5190,tcp,2015-01-22 19:45:30,Benign,0
59.166.0.6,44736,149.171.126.8,48364,tcp,2015-01-22 19:45:30,Benign,0
59.166.0.7,18217,149.171.126.3,25,tcp,2015-01-22 19:45:30,Benign,0
59.166.0.5,41104,149.171.126.0,22,tcp,2015-01-22 19:45:27,Benign,0
59.166.0.6,26860,149.171.126.5,111,udp,2015-01-22 19:45:31,Benign,0
59.166.0.9,31207,149.171.126.4,56652,tcp,2015-01-22 19:45:31,Benign,0
59.166.0.9,57051,149.171.126.2,30627,tcp,2015-01-22 19:45:31,Benign,0
59.166.0.3,64617,149.171.126.4,53,udp,2015-01-22 19:45:31,Benign,0
59.166.0.6,47140,149.171.126.9,25,tcp,2015-01-22 19:45:31,Benign,0
59.166.0.6,50250,149.171.126.5,29032,tcp,2015-01-22 19:45:31,Benign,0
59.166.0.6,56905,149.171.126.5,64739,udp,2015-01-22 19:45:31,Benign,0
59.166.0.7,28198,149.171.126.0,5190,tcp,2015-01-22 19:45:31,Benign,0
59.166.0.2,19709,149.171.126.9,17074,udp,2015-01-22 19:45:31,Benign,0
59.166.0.3,22611,149.171.126.1,143,tcp,2015-01-22 19:45:31,Benign,0
59.166.0.4,46309,149.171.126.1,50464,tcp,2015-01-22 19:45:31,Benign,0
59.166.0.5,61072,149.171.126.5,5190,tcp,2015-01-22 19:45:31,Benign,0
59.166.0.2,64917,149.171.126.9,1096,tcp,2015-01-22 19:45:31,Benign,0
59.166.0.4,49942,149.171.126.4,47955,tcp,2015-01-22 19:45:31,Benign,0
59.166.0.8,32039,149.171.126.7,53,udp,2015-01-22 19:45:31,Benign,0
59.166.0.0,14900,149.171.126.9,80,tcp,2015-01-22 19:45:30,Benign,0
59.166.0.2,18271,149.171.126.9,111,udp,2015-01-22 19:45:31,Benign,0
59.166.0.3,57441,149.171.126.1,53,udp,2015-01-22 19:45:31,Benign,0
59.166.0.6,32357,149.171.126.6,53,udp,2015-01-22 19:45:31,Benign,0
59.166.0.3,30284,149.171.126.2,80,tcp,2015-01-22 19:45:31,Benign,0
59.166.0.3,59425,149.171.126.3,25,tcp,2015-01-22 19:45:32,Benign,0
59.166.0.5,18373,149.171.126.9,5190,tcp,2015-01-22 19:45:32,Benign,0
59.166.0.6,33958,149.171.126.5,22,tcp,2015-01-22 19:45:32,Benign,0
59.166.0.9,40071,149.171.126.5,3635,tcp,2015-01-22 19:45:32,Benign,0
59.166.0.8,7394,149.171.126.9,80,tcp,2015-01-22 19:45:30,Benign,0
59.166.0.2,13058,149.171.126.5,111,udp,2015-01-22 19:45:32,Benign,0
59.166.0.9,35668,149.171.126.5,41730,tcp,2015-01-22 19:45:32,Benign,0
59.166.0.3,1468,149.171.126.5,53,udp,2015-01-22 19:45:32,Benign,0
