srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label,Timestamp
59.166.0.5,39835,149.171.126.5,6881,tcp,FIN,6.009315,14389,603670,31,29,22,201,-,19079.71289,801947.0,251,473,255,255,2529206746,2539665435,57,1276,0,0,7409.93496,5390.972581,1421955956,1421955962,24.037259,12.730339,0.000563,0.00044,0.000123,0,0,0.0,0.0,0,9,8,4,3,1,1,1,Benign,0,2015-01-22 19:45:56
175.45.176.3,31607,149.171.126.8,53,udp,CON,0.001061,146,178,31,29,0,0,-,550424.125,671065.0,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421955962,1421955962,0.011,0.006,0.0,0.0,0.0,0,0,0.0,0.0,0,5,6,1,1,1,1,1,Benign,0,2015-01-22 19:46:02
175.45.176.0,62548,149.171.126.5,5190,tcp,FIN,0.059084,2158,2464,31,29,6,6,-,280143.5313,319815.875,24,24,255,255,1896332320,4046242072,90,103,0,0,262.723715,7.794791,1421955962,1421955962,2.553087,2.538739,0.000824,0.000683,0.000141,0,0,0.0,0.0,0,11,8,4,7,1,1,1,Benign,0,2015-01-22 19:46:02
59.166.0.5,61136,149.171.126.4,5190,tcp,FIN,0.004411,1064,2260,31,29,4,4,-,1770120.25,3757878.25,12,12,255,255,4225914329,2076660391,89,188,0,0,18.43261,0.399405,1421955962,1421955962,0.365273,0.338818,0.000831,0.000674,0.000157,0,0,0.0,0.0,0,9,10,1,3,2,1,1,Benign,0,2015-01-22 19:46:02
59.166.0.6,27437,149.171.126.9,25,tcp,FIN,0.150795,37188,3380,31,29,18,8,-,1934971.375,175072.125,52,42,255,255,1956340931,4102801870,715,80,0,0,386.694671,13.108386,1421955962,1421955962,2.949373,3.664366,0.000691,0.000552,0.000139,0,0,0.0,0.0,0,10,10,1,2,1,1,1,Benign,0,2015-01-22 19:46:02
59.166.0.7,26053,149.171.126.2,14420,tcp,FIN,0.023758,3614,45044,31,29,7,24,-,1196733.75,14923142.0,60,62,255,255,2136332695,2137011007,60,727,0,0,21.022031,20.738985,1421955962,1421955962,0.39722,0.371508,0.001225,0.001085,0.00014,0,0,0.0,0.0,0,8,13,2,2,1,1,1,Benign,0,2015-01-22 19:46:02
59.166.0.8,56366,149.171.126.5,55016,tcp,FIN,0.021922,3614,45044,31,29,7,24,-,1296962.0,16172977.0,60,62,255,255,108848297,2258748007,60,727,0,0,20.519898,19.720977,1421955962,1421955962,0.365678,0.348311,0.000825,0.000665,0.00016,0,0,0.0,0.0,0,14,8,4,3,1,1,1,Benign,0,2015-01-22 19:46:02
175.45.176.0,32807,149.171.126.1,53,udp,CON,0.001084,130,162,31,29,0,0,dns,479704.8125,597786.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421955962,1421955962,0.011,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,1,1,5,7,2,2,2,Benign,0,2015-01-22 19:46:02
59.166.0.9,10588,149.171.126.7,53,udp,CON,0.001055,146,178,31,29,0,0,-,553554.5,674881.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421955963,1421955963,0.001,0.002,0.0,0.0,0.0,0,0,0.0,0.0,0,7,9,2,3,2,1,1,Benign,0,2015-01-22 19:46:03
59.166.0.5,14622,149.171.126.7,5190,tcp,FIN,0.0067,2158,2464,31,29,6,6,-,2470447.75,2820298.5,24,24,255,255,2858429789,2858736101,90,103,0,0,17.14233,0.37197,1421955963,1421955963,0.276,0.262696,0.000809,0.000648,0.000161,0,0,0.0,0.0,0,9,9,2,1,1,1,1,Benign,0,2015-01-22 19:46:03
59.166.0.8,15650,149.171.126.1,14205,tcp,FIN,0.004904,4176,2456,31,29,7,7,-,6433931.5,3784665.5,18,18,255,255,2738435814,592123654,232,136,0,0,13.431087,0.344275,1421955963,1421955963,0.271412,0.255882,0.000703,0.00055,0.000153,0,0,0.0,0.0,0,14,19,8,9,1,1,7,Benign,0,2015-01-22 19:46:03
59.166.0.8,16072,149.171.126.1,34302,tcp,FIN,0.355026,4680,3080,31,29,7,7,-,101693.9609,67104.94531,28,30,255,255,648853871,652098879,167,103,0,0,756.937609,19.426203,1421955963,1421955963,13.13737,12.223173,0.00071,0.00055,0.00016,0,0,0.0,0.0,0,14,19,8,9,1,1,7,Benign,0,2015-01-22 19:46:03
59.166.0.9,12452,149.171.126.4,25,tcp,FIN,0.024384,37322,3276,31,29,18,8,-,12009515.0,1048228.375,52,40,255,255,2678434400,2679459294,718,82,0,0,28.646287,1.32379,1421955963,1421955963,0.470157,0.611462,0.000662,0.000533,0.000129,0,0,0.0,0.0,0,7,10,3,3,1,1,2,Benign,0,2015-01-22 19:46:03
59.166.0.9,8819,149.171.126.4,53,udp,CON,0.001085,146,178,31,29,0,0,-,538248.875,656221.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421955963,1421955963,0.011,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,7,10,3,3,2,1,2,Benign,0,2015-01-22 19:46:03
175.45.176.3,33082,149.171.126.0,80,tcp,FIN,1.006863,1684,10168,31,29,3,5,-,12426.71582,76308.29688,14,18,255,255,2374237004,229896096,120,565,1,3924,8765.537062,7674.982656,1421955962,1421955963,77.422464,59.191412,0.000732,0.000606,0.000126,0,0,1.0,0.0,0,5,12,2,1,1,1,1,Benign,0,2015-01-22 19:46:02
175.45.176.1,1643,149.171.126.1,17998,tcp,FIN,0.034815,4550,70312,31,29,7,33,-,1032198.813,15954963.0,78,80,255,255,828852211,3001590458,58,879,0,0,0.0,23.140244,1421955963,1421955963,0.448078,0.43338,0.000718,0.000575,0.000143,0,0,0.0,0.0,0,22,19,8,4,1,1,1,Benign,0,2015-01-22 19:46:03
59.166.0.8,12879,149.171.126.1,111,udp,CON,0.004786,568,320,31,29,0,0,-,712076.875,401170.0625,4,4,0,0,0,0,142,80,0,0,1.728876,1.537957,1421955963,1421955963,1.229,1.096,0.0,0.0,0.0,0,0,0.0,0.0,0,14,19,8,9,2,1,7,Benign,0,2015-01-22 19:46:03
59.166.0.8,13583,149.171.126.1,111,udp,CON,0.004752,568,304,31,29,0,0,-,717171.75,383838.4063,4,4,0,0,0,0,142,76,0,0,1.747497,1.50213,1421955963,1421955963,1.243667,1.070667,0.0,0.0,0.0,0,0,0.0,0.0,0,14,19,8,9,2,1,7,Benign,0,2015-01-22 19:46:03
59.166.0.8,15036,149.171.126.1,36957,udp,CON,0.00177,536,304,31,29,0,0,-,1816949.125,1030508.5,4,4,0,0,0,0,134,76,0,0,0.627203,0.303594,1421955963,1421955963,0.448,0.220667,0.0,0.0,0.0,0,0,0.0,0.0,0,14,19,8,9,1,1,7,Benign,0,2015-01-22 19:46:03
59.166.0.8,16589,149.171.126.0,5190,tcp,FIN,0.027142,2158,2464,31,29,6,6,-,609829.8125,696190.4375,24,24,255,255,768848957,2918770207,90,103,0,0,147.121477,4.267739,1421955963,1421955963,1.165217,1.150609,0.000818,0.000667,0.000151,0,0,0.0,0.0,0,14,12,2,9,1,1,1,Benign,0,2015-01-22 19:46:03
175.45.176.1,12530,149.171.126.6,9217,tcp,FIN,0.035896,4550,70312,31,29,7,33,-,1001114.313,15474482.0,78,80,255,255,408857244,2575584029,58,879,0,0,0.0,25.348958,1421955963,1421955963,0.468079,0.447063,0.000734,0.000575,0.000159,0,0,0.0,0.0,0,22,3,1,4,1,1,1,Benign,0,2015-01-22 19:46:03
175.45.176.1,64479,149.171.126.4,15904,tcp,FIN,0.037999,4550,72242,31,29,7,33,-,945709.0625,15019132.0,78,80,255,255,2974235405,2974540596,58,903,0,0,27.102795,26.569854,1421955963,1421955963,0.489143,0.471734,0.000871,0.000721,0.00015,0,0,0.0,0.0,0,22,10,3,4,1,1,1,Benign,0,2015-01-22 19:46:03
175.45.176.1,10102,149.171.126.3,51483,tcp,FIN,0.034966,4550,72242,31,29,7,33,-,1027741.25,16321913.0,78,80,255,255,408850808,2554568673,58,903,0,0,24.0803,23.10477,1421955963,1421955963,0.449766,0.434089,0.000817,0.000662,0.000155,0,0,0.0,0.0,0,22,5,1,4,1,1,1,Benign,0,2015-01-22 19:46:03
59.166.0.7,4010,149.171.126.9,5190,tcp,FIN,0.046362,1168,2364,31,29,4,4,-,187222.2813,378931.0,14,14,255,255,348848827,2498754165,83,169,0,0,283.722251,8.04025,1421955963,1421955963,3.536615,3.516154,0.000824,0.000641,0.000183,0,0,0.0,0.0,0,8,10,1,1,1,1,1,Benign,0,2015-01-22 19:46:03
59.166.0.8,25875,149.171.126.1,80,tcp,FIN,1.120356,1580,10168,31,29,3,5,-,10346.71191,68578.20313,12,18,255,255,4161724111,4162801415,132,565,1,0,10445.00852,8412.390521,1421955962,1421955963,101.815001,65.870236,0.000705,0.000558,0.000147,0,0,1.0,0.0,0,14,19,8,9,1,1,7,Benign,0,2015-01-22 19:46:02
59.166.0.8,33839,149.171.126.1,39999,udp,CON,0.001744,536,304,31,29,0,0,-,1844036.75,1045871.563,4,4,0,0,0,0,134,76,0,0,0.625559,0.297694,1421955963,1421955963,0.446333,0.215,0.0,0.0,0.0,0,0,0.0,0.0,0,14,19,8,9,1,1,7,Benign,0,2015-01-22 19:46:03
59.166.0.8,46592,149.171.126.5,53,udp,CON,0.001099,146,178,31,29,0,0,-,531392.1875,647861.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421955963,1421955963,0.01,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,14,8,1,9,1,1,1,Benign,0,2015-01-22 19:46:03
175.45.176.0,2205,149.171.126.2,25,tcp,FIN,0.03145,37322,3380,31,29,18,8,-,9311288.0,839427.6875,52,42,255,255,3458433571,1309830714,718,80,0,0,33.663178,1.424778,1421955964,1421955964,0.609686,0.752951,0.000709,0.000576,0.000133,0,0,0.0,0.0,0,11,13,1,3,1,1,1,Benign,0,2015-01-22 19:46:04
175.45.176.1,27760,149.171.126.8,53,udp,CON,0.001032,146,178,31,29,0,0,-,565891.5,689922.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421955964,1421955964,0.01,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,22,6,1,3,2,1,1,Benign,0,2015-01-22 19:46:04
59.166.0.5,3431,149.171.126.4,1229,tcp,FIN,0.042651,4550,70312,31,29,7,33,-,842559.375,13023657.0,78,80,255,255,3518433009,1398028705,58,879,0,0,0.0,29.22141,1421955964,1421955964,0.550156,0.528658,0.001051,0.000884,0.000167,0,0,0.0,0.0,0,9,10,1,3,1,1,1,Benign,0,2015-01-22 19:46:04
59.166.0.6,30050,149.171.126.1,56446,tcp,FIN,0.38957,4696,3080,31,29,7,7,-,93005.10938,61154.60547,28,30,255,255,3278434260,3361792809,168,103,0,0,788.730747,19.868238,1421955964,1421955964,14.415037,13.415,0.000697,0.000531,0.000166,0,0,0.0,0.0,0,10,19,6,3,1,1,3,Benign,0,2015-01-22 19:46:04
59.166.0.8,50145,149.171.126.9,80,tcp,FIN,1.004709,1580,10168,31,29,3,5,-,11537.66895,76471.89063,12,18,255,255,288852442,289922012,132,565,1,3924,9529.013378,7675.026174,1421955963,1421955964,91.305271,59.068473,0.00067,0.000541,0.000129,0,0,1.0,0.0,0,14,10,2,1,1,1,1,Benign,0,2015-01-22 19:46:03
59.166.0.5,59940,149.171.126.3,53,udp,CON,0.00115,146,178,31,29,0,0,-,507826.0625,619130.4375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421955964,1421955964,0.01,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,9,5,1,3,1,1,1,Benign,0,2015-01-22 19:46:04
59.166.0.7,54954,149.171.126.1,111,udp,CON,0.004849,568,320,31,29,0,0,-,702825.3125,395957.9375,4,4,0,0,0,0,142,80,0,0,1.749854,1.558228,1421955964,1421955964,1.245333,1.110333,0.0,0.0,0.0,0,0,0.0,0.0,0,8,19,6,3,1,1,3,Benign,0,2015-01-22 19:46:04
175.45.176.0,33180,149.171.126.0,53,udp,CON,0.001013,146,178,31,29,0,0,-,576505.4375,702862.75,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421955964,1421955964,0.001,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,11,12,4,3,1,1,2,Benign,0,2015-01-22 19:46:04
175.45.176.3,19371,149.171.126.0,5190,tcp,FIN,0.004133,1064,2260,31,29,4,4,-,1889184.625,4010646.0,12,12,255,255,3034234980,3034536650,89,188,0,0,17.262169,0.385385,1421955964,1421955964,0.342818,0.317727,0.000794,0.000628,0.000166,0,0,0.0,0.0,0,5,12,4,1,1,1,1,Benign,0,2015-01-22 19:46:04
59.166.0.5,1736,149.171.126.5,29883,tcp,FIN,0.047112,4550,72242,31,29,7,33,-,762778.0625,12113941.0,78,80,255,255,1368848715,3515131296,58,903,0,0,34.661425,34.138605,1421955964,1421955964,0.607688,0.588152,0.000782,0.000647,0.000135,0,0,0.0,0.0,0,9,8,1,3,1,1,1,Benign,0,2015-01-22 19:46:04
59.166.0.9,10518,149.171.126.7,80,tcp,FIN,1.042826,1580,10168,31,29,3,5,-,11115.94824,73676.71875,12,18,255,255,468853483,469913639,132,565,1,3924,9537.745157,7681.233563,1421955963,1421955964,94.77,61.310762,0.000659,0.000538,0.000121,0,0,1.0,0.0,0,7,9,2,2,1,1,2,Benign,0,2015-01-22 19:46:03
59.166.0.6,27611,149.171.126.1,111,udp,CON,0.087356,568,320,31,29,0,0,-,39012.77344,21979.02734,4,4,0,0,0,0,142,80,0,0,33.933113,33.910484,1421955964,1421955964,24.003334,23.984334,0.0,0.0,0.0,0,0,0.0,0.0,0,10,19,6,3,1,1,3,Benign,0,2015-01-22 19:46:04
59.166.0.7,51713,149.171.126.1,56330,tcp,FIN,0.109876,4280,2560,31,29,7,7,-,296042.8125,177072.3438,20,20,255,255,1068855316,1072172058,214,128,0,0,677.775096,20.442311,1421955964,1421955964,5.765421,5.754316,0.000674,0.00054,0.000134,0,0,0.0,0.0,0,8,19,6,3,1,1,3,Benign,0,2015-01-22 19:46:04
59.166.0.6,28987,149.171.126.1,30042,udp,CON,0.036182,536,304,31,29,0,0,-,88883.96875,50411.80469,4,4,0,0,0,0,134,76,0,0,9.424555,11.311352,1421955964,1421955964,6.674667,8.003333,0.0,0.0,0.0,0,0,0.0,0.0,0,10,19,6,3,1,1,3,Benign,0,2015-01-22 19:46:04
59.166.0.7,28880,149.171.126.1,19884,udp,CON,0.001777,536,304,31,29,0,0,-,1809791.75,1026449.063,4,4,0,0,0,0,134,76,0,0,0.633332,0.321268,1421955964,1421955964,0.452333,0.232667,0.0,0.0,0.0,0,0,0.0,0.0,0,8,19,6,3,1,1,3,Benign,0,2015-01-22 19:46:04
59.166.0.9,4130,149.171.126.7,53,udp,CON,0.001074,146,178,31,29,0,0,-,543761.625,662942.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421955964,1421955964,0.011,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,7,9,2,2,1,1,2,Benign,0,2015-01-22 19:46:04
149.171.126.5,22,59.166.0.1,16785,tcp,FIN,2.154383,17022,14296,29,31,30,21,-,62566.40625,52536.62109,98,96,255,255,1837192617,3981719105,174,149,0,0,0.0,1681.083057,1421955962,1421955964,22.208845,22.674673,0.0,0.0,0.0,0,0,0.0,0.0,0,1,1,1,1,1,1,1,Benign,0,2015-01-22 19:46:02
175.45.176.0,27027,149.171.126.0,80,tcp,FIN,14.535891,18682,1054900,31,29,2,354,-,10252.69141,579774.875,350,724,255,255,3048366994,3045235610,53,1457,1,524288,2010.031117,1371.93724,1421955949,1421955964,41.649154,20.104164,0.00072,0.000576,0.000144,0,0,1.0,0.0,0,11,12,4,3,1,1,2,Benign,0,2015-01-22 19:45:49
175.45.176.1,27066,149.171.126.0,53,udp,CON,0.001067,146,178,31,29,0,0,-,547329.0,667291.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421955964,1421955964,0.01,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,22,12,4,3,2,1,1,Benign,0,2015-01-22 19:46:04
175.45.176.1,12288,149.171.126.9,22,tcp,FIN,2.429864,14512,17134,31,29,22,32,-,47301.41406,55848.39453,100,100,255,255,3801719273,1656643980,145,171,0,0,1619.907334,1620.692594,1421955961,1421955964,24.544081,24.536151,0.000763,0.000649,0.000114,0,0,0.0,0.0,0,22,10,2,3,1,1,1,Benign,0,2015-01-22 19:46:01
59.166.0.9,5922,149.171.126.8,25,tcp,FIN,0.487773,37188,3276,31,29,18,8,-,598196.3125,52401.42578,52,40,255,255,1428852936,1429900886,715,82,0,0,888.313115,30.422293,1421955964,1421955965,9.557235,12.492975,0.000666,0.000542,0.000124,0,0,0.0,0.0,0,7,6,1,1,1,1,1,Benign,0,2015-01-22 19:46:04
175.45.176.2,38651,149.171.126.4,5190,tcp,FIN,0.004299,1064,2260,31,29,4,4,-,1816236.375,3855780.5,12,12,255,255,1668849092,1669160250,89,188,0,0,17.723616,0.392254,1421955965,1421955965,0.352727,0.333273,0.000775,0.000622,0.000153,0,0,0.0,0.0,0,6,10,2,5,1,1,1,Benign,0,2015-01-22 19:46:05
59.166.0.6,65452,149.171.126.3,111,udp,CON,0.004825,568,304,31,29,0,0,-,706321.1875,378031.0625,4,4,0,0,0,0,142,76,0,0,1.753156,1.559878,1421955965,1421955965,1.246667,1.111,0.0,0.0,0.0,0,0,0.0,0.0,0,10,5,3,3,1,1,3,Benign,0,2015-01-22 19:46:05
175.45.176.1,29462,149.171.126.2,80,tcp,FIN,1.237903,1580,10168,31,29,3,5,-,9364.223633,62066.25391,12,18,255,255,3154242752,3155339980,132,565,1,3924,11042.59593,8892.223584,1421955964,1421955965,112.504724,72.784236,0.000699,0.000567,0.000132,0,0,1.0,0.0,0,22,13,6,7,2,1,3,Benign,0,2015-01-22 19:46:04
175.45.176.1,64664,149.171.126.9,53,udp,CON,0.001063,130,162,31,29,0,0,-,489181.5938,609595.5,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421955965,1421955965,0.011,0.004,0.0,0.0,0.0,0,0,0.0,0.0,0,22,10,4,7,4,2,2,Benign,0,2015-01-22 19:46:05
59.166.0.7,63435,149.171.126.0,5190,tcp,FIN,0.004281,1064,2260,31,29,4,4,-,1823873.0,3871992.75,12,12,255,255,1908850410,4058741940,89,188,0,0,18.004424,0.396632,1421955965,1421955965,0.356455,0.332818,0.000763,0.00061,0.000153,0,0,0.0,0.0,0,8,12,2,1,1,1,1,Benign,0,2015-01-22 19:46:05
175.45.176.2,12796,149.171.126.2,3237,tcp,FIN,0.028,3614,45044,31,29,7,24,-,1015428.563,12662285.0,60,62,255,255,3754236958,1609138944,60,727,0,0,28.904822,28.449205,1421955965,1421955965,0.468492,0.449967,0.00066,0.000545,0.000115,0,0,0.0,0.0,0,6,13,6,5,1,1,1,Benign,0,2015-01-22 19:46:05
59.166.0.6,22902,149.171.126.3,15176,udp,CON,0.001842,536,304,31,29,0,0,-,1745928.25,990228.0,4,4,0,0,0,0,134,76,0,0,0.646767,0.331635,1421955965,1421955965,0.462333,0.241,0.0,0.0,0.0,0,0,0.0,0.0,0,10,5,3,3,1,1,3,Benign,0,2015-01-22 19:46:05
175.45.176.1,6873,149.171.126.2,53,udp,CON,0.001117,146,178,31,29,0,0,-,522829.0,637421.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421955965,1421955965,0.007,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,22,13,6,7,4,1,3,Benign,0,2015-01-22 19:46:05
175.45.176.2,29743,149.171.126.6,22,tcp,FIN,0.692755,14512,17238,31,29,22,32,-,165911.4688,197114.4219,100,102,255,255,1248848043,1249143597,145,169,0,0,652.551505,647.426808,1421955964,1421955965,6.997525,6.852297,0.000673,0.000545,0.000128,0,0,0.0,0.0,0,6,3,1,5,1,1,1,Benign,0,2015-01-22 19:46:04
59.166.0.5,23586,149.171.126.2,80,tcp,FIN,1.102874,1580,10168,31,29,3,5,-,10510.71973,69665.25,12,18,255,255,948852250,3099530527,132,565,1,3924,10304.16154,8298.285979,1421955964,1421955965,100.228182,64.843174,0.000662,0.000535,0.000127,0,0,1.0,0.0,0,9,13,6,1,1,1,1,Benign,0,2015-01-22 19:46:04
175.45.176.1,59376,149.171.126.2,57753,tcp,FIN,0.046385,320,1918,31,29,1,2,-,46049.36719,289576.375,6,8,255,255,1968854715,4128660563,53,240,0,0,641.156857,15.719518,1421955965,1421955965,9.2092,6.548429,0.000689,0.000539,0.00015,0,0,0.0,0.0,0,22,13,6,7,1,1,3,Benign,0,2015-01-22 19:46:05
175.45.176.2,36866,149.171.126.9,11871,tcp,FIN,0.04174,4014,58994,31,29,7,28,-,758025.875,11145568.0,68,70,255,255,1608856980,3771390681,59,843,0,0,0.0,35.928847,1421955965,1421955965,0.618254,0.596942,0.000681,0.000548,0.000133,0,0,0.0,0.0,0,6,10,4,5,1,1,2,Benign,0,2015-01-22 19:46:05
175.45.176.1,43100,149.171.126.4,53,udp,CON,0.001059,146,178,31,29,0,0,-,551463.625,672332.375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421955965,1421955965,0.011,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,22,10,2,7,4,1,1,Benign,0,2015-01-22 19:46:05
175.45.176.2,36330,149.171.126.9,53,udp,CON,0.001111,130,162,31,29,0,0,-,468046.8125,583258.375,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421955965,1421955965,0.009,0.005,0.0,0.0,0.0,0,0,0.0,0.0,0,6,10,4,5,1,1,2,Benign,0,2015-01-22 19:46:05
175.45.176.1,64664,149.171.126.9,53,udp,CON,0.001063,130,162,31,29,0,0,dns,489181.5938,609595.5,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421955965,1421955965,0.011,0.004,0.0,0.0,0.0,0,0,0.0,0.0,0,1,1,4,7,4,2,2,Benign,0,2015-01-22 19:46:05
175.45.176.1,29297,149.171.126.0,80,tcp,FIN,1.150644,19202,1087890,31,29,2,370,-,133135.8906,7553558.0,360,746,255,255,1188850724,1189938878,53,1458,1,524288,180.529954,111.273685,1421955964,1421955965,3.204239,1.543765,0.000661,0.000535,0.000126,0,0,1.0,0.0,0,22,12,2,7,2,1,1,Benign,0,2015-01-22 19:46:04
59.166.0.6,23946,149.171.126.3,58517,tcp,FIN,0.005121,4160,2456,31,29,7,7,-,6137863.5,3624292.0,18,18,255,255,2028853305,4177540280,231,136,0,0,13.982446,0.341026,1421955965,1421955965,0.282706,0.258941,0.00086,0.000715,0.000145,0,0,0.0,0.0,0,10,5,3,3,1,1,3,Benign,0,2015-01-22 19:46:05
59.166.0.8,40817,149.171.126.2,5190,tcp,FIN,0.006033,2158,2464,31,29,6,6,-,2743577.0,3132106.75,24,24,255,255,1728849662,1729157370,90,103,0,0,15.211186,0.329971,1421955965,1421955965,0.246957,0.234696,0.000778,0.000624,0.000154,0,0,0.0,0.0,0,14,13,6,1,1,1,1,Benign,0,2015-01-22 19:46:05
175.45.176.0,32520,149.171.126.4,53,udp,CON,0.001097,130,162,31,29,0,0,-,474020.0625,590701.9375,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421955966,1421955966,0.011,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,11,10,3,3,1,1,2,Benign,0,2015-01-22 19:46:06
175.45.176.0,46337,149.171.126.4,57753,tcp,FIN,0.04643,320,1918,31,29,1,2,-,46004.73828,289295.7188,6,8,255,255,241370057,2549988997,53,240,0,0,642.310624,15.729361,1421955966,1421955966,9.2198,6.559571,0.000665,0.000506,0.000159,0,0,0.0,0.0,0,11,10,3,3,1,1,2,Benign,0,2015-01-22 19:46:06
175.45.176.1,61112,149.171.126.2,61834,tcp,FIN,0.048606,8928,424,31,29,4,1,-,1364605.125,61062.41797,14,8,255,255,1968856464,131033500,638,53,0,0,401.208947,16.359166,1421955966,1421955966,3.738923,6.849714,0.00062,0.000487,0.000133,0,0,0.0,0.0,0,22,13,4,9,1,1,4,Benign,0,2015-01-22 19:46:06
175.45.176.3,31188,149.171.126.9,29240,tcp,FIN,0.140857,4550,70312,31,29,7,33,-,255124.0,3943517.25,78,80,255,255,181367705,203980604,58,879,0,0,0.0,92.214237,1421955966,1421955966,1.824896,1.775456,0.000727,0.000593,0.000134,0,0,0.0,0.0,0,5,10,3,2,1,1,2,Benign,0,2015-01-22 19:46:06
175.45.176.1,14435,149.171.126.2,22,tcp,FIN,1.265755,14512,17238,31,29,22,32,-,90804.29688,107881.8516,100,102,255,255,1788848946,3934545738,145,169,0,0,980.709846,0.0,1421955965,1421955966,12.785404,12.524762,0.000758,0.000618,0.00014,0,0,0.0,0.0,0,22,13,4,9,1,1,4,Benign,0,2015-01-22 19:46:05
175.45.176.1,60341,149.171.126.2,21,tcp,FIN,0.898701,2934,3742,31,29,11,15,ftp,25619.19922,32696.08008,52,54,255,255,1968853360,1969897228,56,69,0,0,1666.296844,55.176801,1421955965,1421955966,17.614765,16.946246,0.000676,0.000547,0.000129,0,0,0.0,1.0,1,1,1,4,9,1,1,4,Benign,0,2015-01-22 19:46:05
175.45.176.1,1486,149.171.126.4,30997,tcp,FIN,0.075049,3614,45044,31,29,7,24,-,378845.8438,4724167.0,60,62,255,255,2446752065,301692691,60,727,0,0,76.524101,74.91377,1421955966,1421955966,1.266763,1.219787,0.000781,0.000632,0.000149,0,0,0.0,0.0,0,22,10,3,9,1,1,1,Benign,0,2015-01-22 19:46:06
175.45.176.1,29008,149.171.126.7,53,udp,CON,0.00109,146,178,31,29,0,0,-,535779.8125,653211.0,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421955966,1421955966,0.011,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,22,9,2,9,1,1,1,Benign,0,2015-01-22 19:46:06
59.166.0.7,5914,149.171.126.8,5190,tcp,FIN,0.004213,1064,2260,31,29,4,4,-,1853311.125,3934488.25,12,12,255,255,2570946945,421764235,89,188,0,0,17.350364,0.387758,1421955966,1421955966,0.341727,0.328,0.000727,0.000594,0.000133,0,0,0.0,0.0,0,8,6,2,1,1,1,1,Benign,0,2015-01-22 19:46:06
175.45.176.2,62743,149.171.126.7,143,tcp,FIN,0.781822,7810,15262,31,29,30,32,-,79261.00781,154930.4063,122,126,255,255,1848853194,1849925964,64,121,0,0,429.446076,426.546775,1421955965,1421955966,6.45843,6.250008,0.000689,0.000566,0.000123,0,0,0.0,0.0,0,6,9,2,1,1,1,1,Benign,0,2015-01-22 19:46:05
175.45.176.3,29614,149.171.126.9,46161,tcp,FIN,0.037081,4550,72242,31,29,7,33,-,969121.6875,15390955.0,78,80,255,255,2330945349,2331250619,58,903,0,0,27.5921,26.520969,1421955966,1421955966,0.47739,0.461823,0.000745,0.000587,0.000158,0,0,0.0,0.0,0,5,10,3,2,1,1,2,Benign,0,2015-01-22 19:46:06
175.45.176.0,2749,149.171.126.6,5190,tcp,FIN,0.006014,2158,2464,31,29,6,6,-,2752244.75,3142002.0,24,24,255,255,361365136,2511185174,90,103,0,0,15.372445,0.342859,1421955966,1421955966,0.246391,0.239739,0.000633,0.000499,0.000134,0,0,0.0,0.0,0,11,3,1,3,1,1,1,Benign,0,2015-01-22 19:46:06
